Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
2,2014-04-05,0,29.8,2.1,17.64,22.9,6.8,248 SO,243.9 SO,538.61,24.97,6.3,<null>,
2,2014-04-06,0,29.4,5.4,19.44,25.9,9.83,260.7 SO,236.6 SO,562.21,24.41,6.8,<null>,
2,2014-04-07,0,29.1,8.4,18.55,11.6,3.8,292 O,251.5 SO,507.43,25.25,5.2,6.42,
2,2014-04-08,0,26.8,4.3,16.16,13.9,5.32,65.5 NE,21.9 N,544.67,18.81,5.5,<null>,
2,2014-04-09,0,25.9,2.6,14.7,9.8,1.78,102.8 E,31.7 N,360.86,34.34,3,4.59,
2,2014-04-10,0,31.6,1.5,17.19,7.3,1.4,228.7 SO,30.2 N,547.75,30.21,4.8,6.15,
2,2014-04-11,0,32.5,4.9,19.38,9.4,1.15,239.3 SO,54.5 NE,468.86,30.09,4.2,5.67,
2,2014-04-12,0,32.2,5.9,19.73,11.9,2.61,174.2 SE,193.6 S,563.62,27.52,5.4,6.61,
2,2014-04-13,0,32.4,5.8,20.39,15.5,4.72,226.5 SO,279.5 O,509.11,26.26,5.8,6.78,
2,2014-04-14,0,33.7,6,20.48,14.4,3.17,249.4 SO,298.3 O,573.22,27.76,6,6.72,
2,2014-04-15,0,29.6,8.6,18.22,13.7,3.88,106.5 E,50.2 NE,430.69,44.16,3.9,5.21,
2,2014-04-16,0,29.1,3.7,17.64,18.2,6.87,241.5 SO,244.6 SO,509.61,41.74,5.9,6.4,
2,2014-04-17,0,26.6,11.6,18.71,11,2.97,261.1 SO,214.1 S,262.11,35.64,2.2,4.13,
2,2014-04-18,0,28.7,5.7,18.25,14.6,2.57,99 E,293 O,452.78,41.79,4.3,5.27,
2,2014-04-19,0,30.9,7,19.43,10.9,2.89,268 SO,296.1 O,467.2,47.43,4.7,5.34,
2,2014-04-20,0.8,30.2,8.7,19.41,16.2,2.41,126.2 E,254.2 SO,408.66,52.17,4,4.68,
2,2014-04-21,0.4,30.9,7.2,19.02,16.5,2.78,110.3 E,73.9 NE,418.17,52.27,4.1,4.81,
2,2014-04-22,0,31.3,7.5,20.41,10.3,2.72,240.4 SO,182.7 S,469.72,42.8,4.4,5.41,
2,2014-04-23,0,31.1,8.4,20.4,16.3,4,270.2 O,215 S,533.09,38.06,4.9,6.2,
2,2014-04-24,0,33,5.9,20.09,7.1,1.55,244.3 SO,341.2 NO,535.93,28.05,5.1,6.02,
2,2014-04-25,0,31.8,9.5,20.26,12.3,3.58,263.7 SO,242.4 SO,496.5,30.41,5.2,6.13,
2,2014-04-26,0,30.5,8.3,20.54,19.7,6.18,280.9 O,260.7 SO,484.14,32.93,5.9,6.51,
2,2014-04-27,0,29.8,7.8,20.39,19.8,6.72,256.4 SO,252.4 SO,553.92,34.23,6.4,6.97,
2,2014-04-28,0,32.3,6,19.47,7.7,2.1,186.9 S,168 SE,518.46,31.61,5,5.89,
2,2014-04-29,0,31.2,6.3,19.91,11.1,3.16,202.2 S,177 SE,457.23,27.89,4.9,5.85,
2,2014-04-30,0,30,8.7,20.65,16.8,5.15,262.4 SO,215.8 S,474.87,26.65,5.5,6.45,
2,2014-05-01,0,28.1,10.9,19.54,20.8,7.7,243.1 SO,282.6 O,366.72,37.95,5.2,5.73,
2,2014-05-02,0,28.2,9.4,19.12,14.1,3.54,226.5 SO,249.4 SO,334.7,31.92,3.3,4.86,
2,2014-05-03,0,29.3,5.4,18.43,7.2,1.64,71 NE,345.1 NO,556.06,36.35,4.9,5.8,
2,2014-05-04,0,31.3,8.4,20.24,8.4,1.64,157.6 SE,14 N,459.51,38.39,4,5.27,
2,2014-05-05,0,32.9,7.5,20.38,8,1.61,151.9 SE,27.4 N,466.51,33.21,4.6,5.51,
2,2014-05-06,0,32.2,7.2,21.48,12.4,3.78,200 S,217.6 S,439.34,32.72,5.2,5.81,
2,2014-05-07,6.4,26.6,13.3,17.73,19,5.38,263 SO,184.9 S,238.09,67.67,2.4,3.17,
2,2014-05-08,0.2,24.4,13.2,18.12,16.3,5.09,145.1 SE,191.7 S,411.25,72.91,3.7,4.1,
2,2014-05-09,0,29.8,10.9,19.91,8,1.73,193.5 S,192.5 S,517.16,57.86,5,5.07,
2,2014-05-10,0,31.1,7.5,20.24,8.3,2.1,276 O,245.4 SO,544.03,44.16,5.4,5.75,
2,2014-05-11,0,30.9,12.9,22.16,15,4.96,151.2 SE,189.3 S,529.73,43.36,5.6,6.19,
2,2014-05-12,0,30.5,12.2,21.89,10.9,3,193.8 S,180.8 S,503.94,41.99,5.2,5.58,
2,2014-05-13,0,30.5,14.2,22.12,11.1,3.96,188.3 S,197.5 S,463.12,39.79,4.7,5.55,
2,2014-05-14,0,27.4,13,19.51,13.8,4.69,121.8 E,47 NE,407.87,53.24,4.2,4.67,
2,2014-05-15,0,27.2,11.9,17.93,9.5,4.18,97.1 E,30.7 N,524.94,47.57,5,5.6,
2,2014-05-16,0,30.4,4.8,18.54,11.8,1.57,,12.8 N,536.38,38.19,5.1,5.65,
2,2014-05-17,0,32.5,5.5,19.88,11.4,1.75,104.4 E,20.2 N,557.81,27.03,5.3,6.29,
2,2014-05-18,0,32.9,7.7,21.22,17.2,2.98,,97.7 E,520.8,26.58,5.4,6.41,
2,2014-05-19,0,33.7,8.9,22.07,12.7,2.64,93.3 E,58.9 NE,526.9,27.74,5.5,6.3,
2,2014-05-20,0,32.1,9.9,22.09,17,3.85,279.7 O,218.4 S,496.87,30.7,5.6,6.16,
2,2014-05-21,0,29.4,10.1,21.1,14.6,2.08,152.5 SE,175.3 SE,391.26,38.6,3.6,4.66,
2,2014-05-22,7.2,30.2,13,20.39,15,3.91,133.5 E,178.7 SE,410.41,56.31,4.1,4.61,
2,2014-05-23,6.6,27.4,13.8,19.04,15.1,2.32,130.6 E,237.5 SO,404.45,72.83,3.5,3.81,
2,2014-05-24,1.8,27.1,13,18.51,12.3,2.49,124.7 E,299.4 O,365.95,74.5,3.2,3.58,
2,2014-05-25,0.2,29.7,11.8,19.66,11.1,2.5,138.2 SE,193.3 S,346.08,66.29,3.1,3.83,
2,2014-05-26,0.8,28.7,13.9,19.47,18.4,3.46,116.2 E,213.7 S,378.68,70.35,3,4,
2,2014-05-27,1,30.5,13.9,20.44,12.7,3.37,160.5 SE,162.9 SE,432.92,62.86,4.1,4.63,
2,2014-05-28,0,30.3,14.3,21.44,14,3.62,186.5 S,171.2 SE,376.67,57.54,3.9,4.44,
2,2014-05-29,0,27.5,15.1,20.39,11.8,4.36,199.8 S,186.7 S,369.06,62.28,3.5,4.17,
2,2014-05-30,0.4,27,13.7,19.19,10,2.22,99.7 E,11 N,228.22,73.52,1.8,2.63,
2,2014-05-31,0,30.6,10.1,20.33,9.4,2.52,347.4 NO,39.3 N,467.65,56.47,4.8,4.86,
2,2014-06-01,0,30.8,10.6,20.69,11.5,2.99,3.2 N,16.3 N,524.7,52.09,5.5,5.46,
2,2014-06-02,0,30.8,10,21.13,15.3,4.14,45.3 NE,,524.73,49.9,5.9,5.72,
2,2014-06-03,0,27.9,11.5,19.84,15.3,5.87,71.5 NE,64.2 NE,421.41,54.04,4.7,5.02,
2,2014-06-04,0,30.8,10.5,21.25,10.1,3.25,83.8 NE,46.5 NE,455.35,51.35,4.7,5.05,
2,2014-06-05,0,32,13.6,22.65,17,3.82,110.2 E,94.3 E,511.83,48.64,5.3,5.64,
2,2014-06-06,0,31.9,15.5,22.5,16.6,4.34,140.9 SE,105.6 E,407.2,54.69,4.2,4.83,
2,2014-06-07,0,32.7,17.6,23.51,11.6,3.4,58.2 NE,81.7 NE,442.99,48.98,4.8,5.08,
2,2014-06-08,0,32.6,14.4,23.15,11.8,3.76,132.4 E,137 SE,430.74,52.07,4.9,4.91,
2,2014-06-09,10.6,34.6,15.1,22.48,19.1,4.37,118.5 E,193.5 S,421.46,62.26,4.1,4.67,
2,2014-06-10,0,30.1,14.8,21.9,10.8,3.63,65 NE,39.1 N,523.92,56.86,5.5,5.18,
2,2014-06-11,0,31,12.5,21.83,16.6,2.81,75.9 NE,29 N,520.65,50.67,5.5,5.29,
2,2014-06-12,0,32.6,10.8,21.75,9.5,2.39,44 N,17 N,544.54,43.38,5.6,5.68,
2,2014-06-13,0,32.5,9.8,22.65,16.3,3.99,101.3 E,53.2 NE,487.61,37.92,5.6,5.86,
2,2014-06-14,0,30.4,12.7,21.77,19,3,92.9 E,189.4 S,408.23,48.11,4.1,4.7,
2,2014-06-15,0,34,11.6,21.45,9.3,1.32,7.1 N,37 N,441.71,56.42,4.2,4.55,
2,2014-06-16,24.4,32.1,15,21.17,10.4,1.94,231 SO,358.7 NO,452.12,65.85,4.1,4.37,
2,2014-06-17,11.8,28.8,15.1,19.49,17.2,1.59,92.7 E,233 SO,399.49,78.44,3.4,3.59,
2,2014-06-18,0,29.6,15.8,19.98,19.5,2.89,108 E,209.7 S,372.12,73.15,3.5,3.74,
2,2014-06-19,2,27.9,15.2,19.09,8.3,2.7,43.8 N,164.2 SE,475.07,77.99,4,4.23,
2,2014-06-20,39.6,26,13.6,18.61,23,4.96,151.6 SE,204 S,424.71,78.4,3.7,4.05,
2,2014-06-21,5.2,26.6,14.1,19.01,18.9,5.36,111.7 E,152 SE,409.12,79.17,3.6,3.98,
2,2014-06-22,9.8,26.6,14.8,20.27,10.5,3.44,171.2 SE,188.6 S,432.45,75.46,4,4.14,
2,2014-06-23,33.2,24.9,14.7,18.07,11.5,2.52,161.1 SE,154.5 SE,284.23,88.24,2.1,2.65,
2,2014-06-24,1,27.7,14.4,19.61,11,2.09,105.4 E,45.5 NE,385.2,80.86,3.5,3.59,
2,2014-06-25,0.2,27.4,14.2,19.94,6,1.52,33.8 N,16.8 N,371.11,74.96,3.2,3.59,
2,2014-06-26,0,26.9,15.5,20.39,6.2,2.35,157.9 SE,188 S,351.02,74.17,3.2,3.54,
2,2014-06-27,1.2,26.2,14.8,19.77,10.9,3.75,156.9 SE,195.8 S,380.24,74.69,3.3,3.76,
2,2014-06-28,0.2,28.3,13.1,19.76,10.9,3.62,156.2 SE,171.4 SE,440.67,72.76,4.2,4.26,
2,2014-06-29,0,28.3,13.2,20.5,15.4,2.86,117.3 E,139.6 SE,394.51,67.52,3.8,4.05,
2,2014-06-30,7.8,26.4,13.9,19.67,19.4,3.58,138.4 SE,168.8 SE,399.78,71.71,3.6,3.97,
2,2014-07-01,0,26,13.9,19.33,10,2.71,252.4 SO,175.2 SE,434.93,73.92,3.7,4.06,
2,2014-07-02,4.2,28.4,15.7,20.25,11.6,2.67,106.9 E,83.2 NE,479.68,70.49,4.3,4.51,
2,2014-07-03,0.8,26.8,14.5,18.73,14.5,3.34,100 E,45.5 NE,293.66,69.93,2.4,3.33,
2,2014-07-04,0,24,13.7,18.38,12.6,4.64,38.4 N,48.3 NE,307.68,68.43,3,3.51,
2,2014-07-05,0,25.6,12.2,18.34,11.5,3.39,60.8 NE,58.6 NE,320.6,66.97,3.1,3.6,
2,2014-07-06,0,26.4,10.5,18.32,9.9,2.96,41.4 N,29.8 N,420.57,67.25,4,4.29,
2,2014-07-07,7.6,27.3,12.6,19.49,16.9,4.65,256 SO,162.9 SE,499.71,66.56,5.2,5.04,
2,2014-07-08,10.8,23.9,13.9,17.56,11.9,3.44,167.6 SE,203.1 S,295.31,84.62,2.5,2.89,
2,2014-07-09,10.8,24.2,13.4,17.74,7.9,2.44,32.5 N,,360.87,83.93,3.1,3.34,
2,2014-07-10,33.4,24.1,12.5,16.66,18.8,3.41,249.4 SO,175.3 SE,331.29,88.06,2.5,3.07,
2,2014-07-11,1.4,23,13.7,16.99,12.8,2.72,76 NE,153.4 SE,230.45,84.97,1.7,2.46,
2,2014-07-12,0,25.2,13.1,18.3,9.5,2.19,99.2 E,8.5 N,389.8,71.91,3.2,3.94,
2,2014-07-13,0,27.5,10.4,18.52,11.4,2.52,72.1 NE,35.9 N,469.75,70.65,4.6,4.57,
2,2014-07-14,0,27.3,9.8,18.85,7,2.73,357.3 NO,31.5 N,541.19,64.93,5.3,5.18,
2,2014-07-15,0,28.1,10.9,19.53,9.1,2.37,69.2 NE,18.8 N,513.5,63.51,5.1,4.97,
2,2014-07-16,0,28.8,12.2,20.33,9.4,3.35,205.3 S,239.4 SO,465.04,61.93,4.6,4.82,
2,2014-07-17,0,27.9,14.6,20.19,16.9,4.18,230.7 SO,207.9 S,457.74,70.96,4,4.5,
2,2014-07-18,11.6,30,14.4,19.09,12,3.61,193.7 S,284.6 O,432.74,79.03,3.6,4.06,
2,2014-07-19,0.8,24.7,13.7,18.25,7.3,2.93,181.7 S,182.6 S,355.69,80.48,2.9,3.33,
2,2014-07-20,0,28.5,13.6,20.54,11.2,2.42,90 E,208.5 S,484.9,67.19,4.8,4.66,
2,2014-07-21,0,29.6,11.7,20.66,11.3,3.06,97.8 E,38 N,505.82,57.94,5.1,5.17,
2,2014-07-22,0,28.6,9.2,19.69,15.1,4.12,98.7 E,36.3 N,549.78,55.85,5.7,5.61,
2,2014-07-23,0,27.2,10,19.73,13.3,4.68,103 E,51.9 NE,466.18,55.54,4.8,5.08,
2,2014-07-24,0,26.6,9.2,18.38,10.3,3.27,94.3 E,74.7 NE,430.77,61.26,3.9,4.47,
2,2014-07-25,0.6,28.3,10.8,17.56,18.1,3.28,94.6 E,40.2 N,474.17,75.67,4.4,4.41,
2,2014-07-26,0.2,28.9,11.4,19.89,9.6,2.05,249.5 SO,17.7 N,521.18,67.53,4.9,4.89,
2,2014-07-27,0,29.3,12.4,20.35,11,3.18,85.6 NE,33.8 N,482.69,61.52,4.9,4.96,
2,2014-07-28,0,29.1,8.8,19.48,12.2,3.63,87.6 NE,43.8 N,537.12,59.23,5.5,5.39,
2,2014-07-29,1.2,26.7,9.1,18.17,10.4,2.82,260.6 SO,35.5 N,434.53,67.78,4.1,4.26,
2,2014-07-30,0,29.2,11.6,20.6,7.5,2.02,112.1 E,263.4 SO,521.85,63.31,5,4.96,
2,2014-07-31,0,30.7,11,20.51,9.6,2.61,84.4 NE,30.4 N,495.77,59.93,4.9,5.01,
2,2014-08-01,0,30.6,11,21.04,10.1,3.58,48 NE,62.6 NE,531.81,54.98,5.5,5.51,
2,2014-08-02,0,30.3,8.2,20.12,11.2,3.24,114.4 E,49.2 NE,526.79,48.27,5.5,5.57,
2,2014-08-03,0,29,11.8,20.39,14.1,3.18,100.7 E,80.3 NE,423.1,47.62,4.3,4.87,
2,2014-08-04,0,29.7,11.4,20.1,8.4,2.45,105.8 E,85.5 NE,469.15,54.45,4.4,4.87,
2,2014-08-05,0,29.5,12.2,21.3,12.6,4.22,105.2 E,52.8 NE,464.08,53.76,4.7,5.15,
2,2014-08-06,0,30,12.2,21.49,10.6,2.61,181.7 S,203.5 S,509.3,53.23,4.7,5.19,
2,2014-08-07,5.2,28,10,18.36,15.3,4.29,265 SO,196.4 S,569.33,74.9,4.8,5.02,
2,2014-08-08,0,26.5,11.5,17.59,10.5,2.88,95.3 E,198 S,277.07,77.07,2.5,2.91,
2,2014-08-09,9,26.1,12.6,16.66,15.8,2.12,80.5 NE,137.9 SE,334.79,85.61,2.4,3.09,
2,2014-08-10,0.6,27.4,14,18.27,26.4,3.09,87.5 NE,358.7 NO,460.96,80.49,4,4.26,
2,2014-08-11,0,27.8,10.4,19.27,12.8,4.01,90.8 E,51.6 NE,473.91,66.78,4.5,4.87,
2,2014-08-12,0,28.4,15.8,21.24,12.9,4.89,70.3 NE,62.8 NE,458.01,59.07,4.7,5.12,
2,2014-08-13,0,27.8,12.5,20.13,17.1,5.39,54.9 NE,71.4 NE,402.92,58.21,4,4.74,
2,2014-08-14,0.4,28.3,11.3,18.71,16.3,3.65,161.9 SE,111.3 E,397.67,69.05,3.8,4.1,
2,2014-08-15,0,28.2,10.2,18.21,14.3,2.09,144.2 SE,50.3 NE,412.96,73.31,3.5,3.93,
2,2014-08-16,0,29.6,10.1,19.62,11.1,2.16,137.1 SE,345.4 NO,468.5,65.42,4.1,4.61,
2,2014-08-17,2.4,30.2,11.7,19.66,15.8,3.32,172.8 SE,269 SO,515.74,69.61,4.6,4.94,
2,2014-08-18,1.2,29.7,11.2,18.66,16.1,3.66,146 SE,67.7 NE,483.3,71.83,4.6,4.66,
2,2014-08-19,23.2,28.6,11.3,18.37,13.7,3.63,63.6 NE,120.2 E,444.57,75.19,4,4.27,
