Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
22581,2011-10-08,4.2,25,13.3,18.66,9.5,1.53,120 E,187 S,306.05,63.56,2.3,3.38,
22581,2011-10-09,0,25.1,15.6,18.91,6.3,1.09,306 O,189 S,370.86,66.39,2.8,3.71,
22581,2011-10-10,0,23.9,14.4,18.77,9.6,3.25,115 E,101 E,268.59,64.19,2.2,3.25,
22581,2011-10-11,4.6,21.6,15.3,17.24,6.6,1.99,94 E,89 NE,174.68,72.76,1.1,2.14,
22581,2011-10-12,3.6,16.4,12.2,14.82,3.4,0.31,187 S,212 S,120.23,90.84,0.7,1.05,
22581,2011-10-13,0.8,21,13.8,16.73,12.7,1.32,73 NE,121 E,207.9,75.94,1.5,2.38,
22581,2011-10-14,0,23.7,8.7,16.47,8.1,1.48,69 NE,66 NE,403.58,67.5,3,4.11,
22581,2011-10-15,0,25.2,7.6,16.63,9.6,2.94,85 NE,64 NE,498.78,58.67,4.2,5.19,
22581,2011-10-16,0,25.5,6.3,15.97,8.8,2.03,99 E,56 NE,532.29,51.12,4.1,5.46,
22581,2011-10-17,0,27.2,4.2,15.94,8.1,1.94,61 NE,24 N,531.03,47.35,4.3,5.57,
22581,2011-10-18,0,27.3,5.1,17.23,17.1,3.99,84 NE,41 N,513.2,32.99,4.5,6.29,
22581,2011-10-19,0,24.6,8.4,16.26,6,1.81,119 E,353 NO,480.23,50.38,3.6,5.09,
22581,2011-10-20,0,26.6,5.4,16.06,8.8,1.18,62 NE,55 NE,488.16,44.91,3.7,5.19,
22581,2011-10-21,0,26.9,5.2,16.22,6.2,1.03,17 N,7 N,471.44,38.01,3.5,5.22,
22581,2011-10-22,0,25,4.9,16.37,7.1,1.51,356 NO,20 N,440.49,34.49,3.1,5.16,
22581,2011-10-23,0,25.6,4.7,15.65,15,3.44,73 NE,54 NE,466.05,40.31,3.9,5.58,
22581,2011-10-24,0,24.1,4.7,15.38,11.6,2.99,92 E,56 NE,467.84,40.18,3.9,5.48,
22581,2011-10-25,0,25.4,1.8,13.9,8.4,1.67,360 N,25 N,477.28,37.5,3.6,5.41,
22581,2011-10-26,0,27.1,2.9,15.01,9.5,1.53,6 N,55 NE,460.89,31.47,3.5,5.52,
22581,2011-10-27,0,26.9,3.8,15.74,5,0.95,86 NE,156 SE,427.73,41.06,3.3,4.96,
22581,2011-10-28,0,26.8,8.1,17.39,6.6,1,83 NE,128 E,396.51,50.4,3.1,4.54,
22581,2011-10-29,0,25.4,9.6,16.99,6.9,1.56,352 NO,355 NO,419.97,51.15,3.1,4.66,
22581,2011-10-30,0,26.1,8.4,17.82,5.4,1.02,51 NE,261 SO,403.67,44.09,3.2,4.59,
22581,2011-10-31,0,24.5,6.8,16.17,10.1,2.84,88 NE,63 NE,424.1,41.03,3.4,5.04,
22581,2011-11-01,0,24.2,3.6,13.88,4.3,0.98,8 N,351 NO,429.41,44.39,3.1,4.69,
22581,2011-11-02,0,26.1,3.1,14.42,3.9,0.63,98 E,115 E,416.69,37.56,3,4.8,
22581,2011-11-03,0,25.2,6,15.56,6.3,1.76,86 NE,41 N,417.83,36.46,3.2,5.11,
22581,2011-11-04,0,25.6,6.1,15.72,5.3,0.9,196 S,209 S,413.47,53.04,3,4.57,
22581,2011-11-05,0,25.7,7.6,16.92,7.5,1.72,236 SO,229 SO,367.34,44.04,3,4.56,
22581,2011-11-06,0,25.9,7.2,16.59,7.6,1.41,238 SO,185 S,395.11,42.46,3.1,4.68,
22581,2011-11-07,0,25.6,5.3,16.13,3.9,0.82,150 SE,123 E,329.26,44.69,2.4,4.05,
22581,2011-11-08,0,26.6,7.4,16.82,11.1,1.86,224 S,216 S,386.46,47.43,3.2,4.57,
22581,2011-11-09,0,25.7,5.3,15.78,8.2,1.55,198 S,144 SE,386,44.47,3.1,4.56,
22581,2011-11-10,0,18.5,6.6,11.64,16.8,7.53,348 NO,13 N,386.56,56.75,2.9,4.94,
22581,2011-11-11,0,22.4,2,12.25,6.8,2.08,151 SE,244 SO,386.74,60.16,2.6,4.32,
22581,2011-11-12,0,24.4,4.6,15.19,7.6,2.01,249 SO,220 S,390.37,48.11,3,4.77,
22581,2011-11-13,0,25.2,3,15,5.9,1.32,217 S,210 S,390.85,47.07,3,4.72,
22581,2011-11-14,0,24.1,5.1,14.52,11,2.44,199 S,217 S,317.66,49.72,2.4,4.22,
22581,2011-11-15,0,23.2,7.7,15.47,13.6,3.81,266 SO,217 S,370.46,50.12,3.1,4.71,
22581,2011-11-16,0,23.9,3.7,13.87,3.8,0.56,121 E,158 SE,383.26,49.83,2.8,4.32,
22581,2011-11-17,0,22.1,5.8,13.88,13.8,3.06,90 E,84 NE,307.27,49.57,2.4,4.15,
22581,2011-11-18,0,23.2,5.7,14.09,5.5,0.83,199 S,162 SE,321.3,60.38,2.2,3.73,
22581,2011-11-19,0,24.9,6.7,15.14,4.6,0.73,216 S,91 E,336.38,51.62,2.4,4.08,
22581,2011-11-20,0,26.6,7,16.84,4.7,0.96,356 NO,174 SE,365.47,48.02,2.7,4.41,
22581,2011-11-21,0,25.7,8.7,17.4,3.4,0.72,191 S,132 E,346.25,46.3,2.4,4.19,
22581,2011-11-22,0,26.4,7.3,16.57,4,0.64,15 N,33 N,357.53,48.28,2.4,4.15,
22581,2011-11-23,0,23.4,7.4,15.9,6.1,1.74,5 N,21 N,347.7,52.75,2.4,4.03,
22581,2011-11-24,0,24.5,4.8,15.25,3.3,0.51,355 NO,68 NE,357.67,49.68,2.5,4.04,
22581,2011-11-25,0,25.3,4.2,15.35,9,2.24,274 O,228 SO,361.08,41.97,2.9,4.61,
22581,2011-11-26,0,22.6,5.8,14.09,17.9,2.89,16 N,34 N,331,56.26,2.3,4.07,
22581,2011-11-27,0,10.5,2.3,6.6,22.6,13.31,34 N,15 N,243.81,42.59,1.8,5.11,
22581,2011-11-28,0,16.6,-5.1,5.32,13.4,4.72,39 N,9 N,361.93,24.58,2.3,5.71,
22581,2011-11-29,0,20.5,-6.3,6.67,5.9,0.98,338 NO,14 N,353.37,28.66,2.2,5.03,
22581,2011-11-30,0,22,-3.8,8.8,6,0.81,11 N,45 NE,351.89,22.94,2.2,5.29,
22581,2011-12-01,0,23.8,-1,11.05,9.8,1.43,263 SO,252 SO,326.8,29.06,2.4,5.1,
22581,2011-12-02,0,24.1,2.2,13.48,7.2,1.47,192 S,154 SE,318.17,33.15,2.4,4.83,
22581,2011-12-03,0,24.6,3.4,14.21,9.9,2.34,216 S,199 S,310.54,39.07,2.4,4.66,
22581,2011-12-04,0,24.8,2.2,14.21,9.4,2.29,233 SO,209 S,316.27,39.34,2.6,4.56,
22581,2011-12-05,0,24.8,3,14.71,12,2.62,241 SO,225 SO,316.69,42.93,2.5,4.46,
22581,2011-12-06,0,24.8,2.7,13.65,12.5,1.72,248 SO,231 SO,313.01,37.01,2.4,4.39,
22581,2011-12-07,0,20.2,4.4,12.06,13,3.23,6 N,9 N,287.8,41.51,1.9,4.22,
22581,2011-12-08,0,24,1.4,12.4,6.9,1.68,218 S,222 S,294.93,54.64,2.3,3.87,
22581,2011-12-09,0,23.1,2.7,13.01,3.3,0.58,188 S,91 E,300.91,44.55,2.1,3.99,
22581,2011-12-10,0,21.6,4.1,12.87,5,1.05,107 E,99 E,299.73,52.07,1.8,3.89,
22581,2011-12-11,0,21.3,4,12.91,4.8,0.98,187 S,161 SE,294.27,59.67,1.7,3.66,
22581,2011-12-12,0,22.4,4.1,13.27,4.8,0.75,206 S,142 SE,285.32,58.31,1.7,3.6,
22581,2011-12-13,0,22.9,4.1,13.57,3.6,0.82,205 S,133 E,297.52,54.81,1.9,3.77,
22581,2011-12-14,0,24.5,3.6,13.68,9.3,1.3,253 SO,128 E,289.52,50.05,2,3.92,
22581,2011-12-15,0,24.5,1.9,13.36,8.8,1.46,236 SO,186 S,298.13,41.42,2.3,4.18,
22581,2011-12-16,0,23.1,3.5,13.53,5.5,1.12,213 S,139 SE,290.92,46.66,1.9,3.91,
22581,2011-12-17,0,22.7,5.7,14.28,4.4,1.22,137 SE,44 N,282.02,61.4,1.8,3.53,
22581,2011-12-18,0,22,7.3,14.56,4.7,1.12,84 NE,173 SE,303.56,58.18,2,3.71,
22581,2011-12-19,0,22.9,5,14.1,12,4.04,243 SO,230 SO,292.48,49.73,2.6,4.25,
22581,2011-12-20,0,22.3,4.2,13.57,10.5,3.02,293 O,222 S,292.48,50.07,2.4,4.05,
22581,2011-12-21,0,21.8,4.6,12.98,12.7,3.24,232 SO,207 S,298.08,48.84,2.4,4.16,
22581,2011-12-22,0,20.9,6,13.18,5.6,1.78,195 S,175 SE,302.87,50.33,1.8,3.96,
22581,2011-12-23,0,22.9,1.9,12.68,7.8,2.21,210 S,201 S,304.13,46.81,2.4,4.19,
22581,2011-12-24,0,23.1,2.9,12.74,7.7,2.05,231 SO,195 S,283.07,45.5,2.1,4.07,
22581,2011-12-25,0,22.3,2.1,11.8,12.7,3.59,357 NO,66 NE,307.35,43.68,2.1,4.53,
22581,2011-12-26,0,23.2,3,13.35,12.1,2.9,13 N,249 SO,273.33,43.86,2.4,4.23,
22581,2011-12-27,0,21.4,2.7,12.25,10.9,2.71,360 N,9 N,308.48,25.51,2.2,4.84,
22581,2011-12-28,0,24.6,1.8,12.97,10.5,1.73,285 O,4 N,295.91,31.22,2.3,4.54,
22581,2011-12-29,0,23.5,4.2,13.72,6.8,2.06,17 N,24 N,309.78,24.34,2.2,4.8,
22581,2011-12-30,0,22.8,3.8,13.46,3.6,0.43,325 NO,61 NE,266.58,43.4,1.5,3.72,
22581,2011-12-31,0,24.1,4.6,14.7,7.3,1.29,343 NO,48 NE,311.66,42.16,2.2,4.22,
22581,2012-01-01,0,23.5,6,14.23,14.5,4.48,88 NE,54 NE,263.11,53.17,2.5,4.03,
22581,2012-01-02,0,18.1,7.4,12.35,12.6,4.31,86 NE,43 N,212.35,64.14,1.6,3.09,
22581,2012-01-03,0,17.5,2.4,9.78,8,2.86,352 NO,352 NO,303.68,60.41,1.9,3.83,
22581,2012-01-04,0,20.4,-0.8,9.48,8,1.48,2 N,33 N,307.45,49.76,2.1,4.07,
22581,2012-01-05,0,19.8,-0.3,10.13,11.9,2.08,348 NO,305 O,300.53,39.08,2.1,4.46,
22581,2012-01-06,0,18.5,1.3,10.05,7.5,0.91,350 NO,80 NE,307.96,55.09,1.8,4.08,
22581,2012-01-07,0,21.6,-0.6,10.61,3.8,0.69,143 SE,156 SE,315.39,39.78,1.9,4.39,
22581,2012-01-08,0,22.8,4.6,12.88,7.2,1.74,209 S,197 S,314.94,37.08,2.2,4.63,
22581,2012-01-09,0,20.2,5.1,11.92,8.4,2.34,215 S,197 S,248.4,35.78,1.7,4.13,
22581,2012-01-10,0,22.8,5.6,13.02,8.3,2.37,245 SO,216 S,280.09,32.23,2.1,4.51,
22581,2012-01-11,0,23.1,-1.4,10.48,10.9,1.69,297 O,18 N,339.36,30.19,2.6,4.79,
22581,2012-01-12,0,23.1,-2.2,10.66,6,1.38,253 SO,197 S,341.39,28.21,2.6,4.84,
22581,2012-01-13,0,22.5,4.2,13.58,10.7,1.71,243 SO,216 S,275.39,25.62,2,4.51,
22581,2012-01-14,0,18.5,6.3,12.06,8.6,1.22,29 N,36 N,220.04,41.66,1.2,3.52,
22581,2012-01-15,0,22.5,3.6,12.98,4.8,0.91,333 NO,37 N,349.28,56.01,2.3,4.19,
22581,2012-01-16,0,23.5,3.6,13.87,3.2,0.66,83 NE,135 SE,342.01,52.1,2.3,4.14,
22581,2012-01-17,0,24.5,3.7,13.72,5.2,0.77,71 NE,50 NE,343.97,39.26,2.4,4.45,
22581,2012-01-18,0,24.3,3.7,13.65,4.7,0.64,64 NE,44 N,313.34,37.03,2.1,4.22,
22581,2012-01-19,0,24.3,6.8,15.1,3.6,0.79,203 S,160 SE,297.19,41.01,1.9,4.04,
22581,2012-01-20,0,26,3.2,14.18,6.8,0.92,240 SO,146 SE,356.73,31.72,2.5,4.7,
22581,2012-01-21,0,26.1,2,14.01,4,0.92,183 S,140 SE,382.95,27.97,2.8,4.95,
22581,2012-01-22,0,24.8,4.1,14.06,2.2,0.4,123 E,112 E,284.53,33.79,1.9,3.99,
22581,2012-01-23,0,25.2,2.8,14.57,6.1,1.09,230 SO,169 SE,357.2,31.31,2.6,4.73,
22581,2012-01-24,0,24.1,3.9,14.79,15.6,4.58,267 SO,228 SO,358.11,36.68,3.5,5.25,
22581,2012-01-25,0,22.5,6.1,14.06,17.6,4.78,219 S,210 S,379.23,35.09,3.3,5.42,
22581,2012-01-26,0,18.4,0,9.24,13.7,4.77,359 NO,11 N,388.08,31.27,2.9,5.52,
22581,2012-01-27,0,21.5,-1.3,10.32,6.2,1.46,243 SO,9 N,376.44,27.59,2.7,5.03,
22581,2012-01-28,0,21.4,0.1,11.44,6.3,1.15,135 SE,115 E,369.13,36.2,2.6,4.84,
22581,2012-01-29,0.2,21.1,3.8,11.08,20.1,3,94 E,63 NE,278.28,70.61,1.7,3.67,
22581,2012-01-30,0,12.1,8.4,10.13,2.9,0.35,341 NO,166 SE,117.5,88.54,0.6,1.66,
22581,2012-01-31,0,18.4,5.6,11.91,4.2,0.54,171 SE,169 SE,290.2,77.4,1.7,3.4,
22581,2012-02-01,0,20.5,6.4,13.68,5.3,0.84,119 E,35 N,306.39,68.56,2,3.69,
22581,2012-02-02,0,23.1,6.2,14.31,7.2,1.53,205 S,215 S,343.11,59.14,2.5,4.18,
22581,2012-02-03,0,24.1,5.7,14.8,8,1.77,222 S,196 S,386.96,49.42,2.9,4.67,
22581,2012-02-04,0,24.7,3.5,14.6,6.9,1.46,270 O,187 S,404.38,46.26,2.9,4.76,
22581,2012-02-05,0,20.9,8.4,14.16,5.9,0.85,181 S,154 SE,242.71,50.54,1.5,3.29,
22581,2012-02-06,0,23.1,4,12.86,10.2,1.66,268 SO,210 S,357.21,53.64,2.6,4.24,
22581,2012-02-07,0,15.9,6.1,10.44,6,0.85,57 NE,152 SE,127.85,51.91,0.8,2.19,
22581,2012-02-08,0,19.9,0.2,9.56,13.6,1.76,0 NE,109 E,366.89,63.48,2.6,4.24,
22581,2012-02-09,6.8,18,4.1,10.4,11.1,2.09,244 SO,322 NO,362,76.24,2.4,4.13,
22581,2012-02-10,0,15.4,7.8,11.03,3,0.58,199 S,196 S,203.33,73.47,1.1,2.84,
22581,2012-02-11,23.6,11.1,8.4,9.6,7.9,2.26,14 N,323 NO,84.78,88.91,0.1,1.37,
22581,2012-02-12,3.8,16.2,8.4,11.34,13,2.45,232 SO,187 S,195.1,84.49,1.1,2.62,
22581,2012-02-13,0.2,18.7,6.6,12.73,14.5,3.03,238 SO,223 S,331,70.06,2.2,4.09,
22581,2012-02-14,0,21.6,9.6,14.41,14.3,3.47,237 SO,202 S,270.88,70.36,2,3.6,
22581,2012-02-15,3,21.2,10.5,13.94,19.5,3.15,266 SO,203 S,265.25,73.66,1.8,3.32,
22581,2012-02-16,7.2,16.1,9,12.14,8.6,1.8,209 S,187 S,194.13,80.38,1.2,2.37,
22581,2012-02-17,0,20,9.9,14.24,17.1,4.43,266 SO,206 S,306.61,64.5,2.2,3.94,
22581,2012-02-18,0,22.1,9.2,14.94,14.5,5.14,245 SO,216 S,439.87,53.79,3.4,5.38,
22581,2012-02-19,0,21.1,4.8,12.51,8.2,1.66,211 S,185 S,311.28,52.82,2.3,3.94,
22581,2012-02-20,0,23.5,4.2,14.22,9.1,1.96,235 SO,197 S,386.49,42.9,3,4.8,
22581,2012-02-21,0,23.9,8.3,16.01,9.4,1.47,200 S,205 S,321.63,51.49,2.5,4.07,
22581,2012-02-22,0,23.9,8,15.73,4,0.86,59 NE,79 NE,365.21,56.03,2.5,4.16,
22581,2012-02-23,0,24,7.4,15.37,14.1,2.9,237 SO,197 S,369,53.32,3.1,4.47,
22581,2012-02-24,0,23.8,9.5,16.27,16,4.1,228 SO,191 S,432.96,50.21,3.7,5.15,
22581,2012-02-25,0,22.5,3.7,13.08,18,4.49,3 N,0 NE,496.55,48.77,3.7,5.69,
22581,2012-02-26,0,25.2,3.2,14.54,8,2.41,244 SO,207 S,459.02,50.38,3.8,5.15,
22581,2012-02-27,0,25,7.2,16.2,2.8,0.59,212 S,163 SE,338.89,37.94,2.4,4.31,
22581,2012-02-28,0,27.2,6.8,17.65,6.2,1,87 NE,56 NE,488.42,41.26,3.9,5.38,
22581,2012-02-29,0,28.5,9.1,18.46,7.1,1.09,349 NO,47 NE,434.38,36.54,3.4,5.1,
22581,2012-03-01,0,28.4,8.5,18.68,5.5,0.86,104 E,82 NE,466.57,32.76,3.8,5.26,
22581,2012-03-02,0,28.6,7.9,19.53,14.2,4.34,258 SO,215 S,507.4,27.31,5.2,6.44,
22581,2012-03-03,0,28.9,9.3,19.33,19.4,4.98,1 N,304 O,540.75,22.2,5.8,6.98,
22581,2012-03-04,0,23.3,5.4,14.43,13.4,4.18,350 NO,32 N,513.76,30.78,4.1,6.08,
22581,2012-03-05,0,26.2,4.8,15.72,8.6,2.43,355 NO,17 N,502.34,38.47,4.1,5.59,
22581,2012-03-06,0,26.7,6.5,17.13,5.7,1.34,139 SE,145 SE,486.57,44.55,3.8,5.22,
22581,2012-03-07,0,26.8,8.2,18.44,7.7,1.27,186 S,142 SE,480.66,40.12,4,5.33,
22581,2012-03-08,0,28.2,8.1,18.65,8.3,1.85,269 SO,128 E,508.01,35.12,4.4,5.7,
22581,2012-03-09,0,27.9,7.7,18.33,11.3,2.08,88 NE,74 NE,481.33,38.04,4.2,5.43,
22581,2012-03-10,0,25.7,9.6,18,11.1,2.65,238 SO,194 S,428.15,52.08,3.8,4.7,
22581,2012-03-11,0,26.2,7.4,18.25,11.4,3.24,234 SO,208 S,511.07,35.99,4.7,5.84,
22581,2012-03-12,0,27,6.2,17.29,5.6,1.2,19 N,115 E,531.31,33.4,4.2,5.65,
22581,2012-03-13,0,28,8,18.69,9,1.49,77 NE,75 NE,509.46,39.66,4.5,5.46,
22581,2012-03-14,0,27.5,8.4,18.82,11.3,1.57,333 NO,26 N,444.89,37.74,3.9,5.08,
22581,2012-03-15,0,28.5,7.8,18.79,8.5,2.17,75 NE,66 NE,560.74,35.38,5,6.04,
22581,2012-03-16,0,27.9,6.3,17.58,10,1.75,311 O,82 NE,465.98,45.68,4,5.02,
22581,2012-03-17,0,26.1,8.3,18.05,2.9,0.45,275 O,174 SE,384.75,38.62,3,4.36,
22581,2012-03-18,0,22.9,13,17.81,9,2.12,248 SO,196 S,295.2,41,2.6,3.9,
22581,2012-03-19,0,25.1,4.4,16.07,16.3,4.74,246 SO,208 S,553.34,34.33,5.5,6.5,
22581,2012-03-20,0,24.5,7.2,16.41,12.5,3.96,231 SO,193 S,503.96,34.81,4.7,6,
22581,2012-03-21,0,26.6,4.9,16.24,9.2,0.95,358 NO,188 S,544.15,30.66,4.3,5.83,
22581,2012-03-22,0,26.3,5.3,16.62,5.4,0.87,172 SE,164 SE,552.24,29.52,4.5,5.92,
22581,2012-03-23,0,26.9,5.2,16.93,5.7,0.97,80 NE,174 SE,552.34,27.34,4.5,5.99,
22581,2012-03-24,0,27.7,6.9,18.14,10.9,1.27,81 NE,161 SE,552.89,26.59,4.6,6.09,
22581,2012-03-25,0,26.7,8.8,18.88,13,2.24,356 NO,173 SE,481.59,33.77,4.4,5.59,
22581,2012-03-26,0,26.8,10.8,19.2,7.9,0.7,289 O,128 E,491.31,34.9,4.1,5.25,
22581,2012-03-27,0,26.6,8.5,18.46,7.1,1.06,155 SE,164 SE,496.32,32.39,4.4,5.36,
