Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
4080,2012-02-12,3.5,16.5,8.7,11.47,22.4,4.39,141.7 SE,87.7 NE,<null>,88.28,<null>,<null>,
4080,2012-02-13,0.3,18.6,7.4,12.87,28.3,6.57,158.9 SE,133.6 E,<null>,65.87,<null>,<null>,
4080,2012-02-14,0,21.8,9.7,14.51,31.8,9.55,109.5 E,111.5 E,<null>,77.35,<null>,<null>,
4080,2012-02-15,2.6,21.3,10.5,14.09,22.8,7.55,117.5 E,113 E,<null>,72.19,<null>,<null>,
4080,2012-02-16,5.5,16.3,9.3,12.34,20.1,6.05,132 E,94.5 E,<null>,83.75,<null>,<null>,
4080,2012-02-17,0,20.2,10.1,14.5,35.5,9.99,159.6 SE,118.4 E,<null>,76.37,<null>,<null>,
4080,2012-02-18,0,22.2,9.3,14.9,28.5,10.45,116.6 E,130.1 E,<null>,65.21,<null>,<null>,
4080,2012-02-19,0,21.2,4.5,12.65,20.6,4.47,92.9 E,130.5 E,<null>,61.93,<null>,<null>,
4080,2012-02-20,0,23.1,4.1,14.36,22.8,3.23,88.6 NE,153.4 SE,<null>,52.34,<null>,<null>,
4080,2012-02-21,0,24,8,16.09,26.2,5.16,83.3 NE,104.3 E,<null>,62.57,<null>,<null>,
4080,2012-02-22,0,24.3,8.5,16.19,14.4,3.07,49.2 NE,2.6 N,<null>,66.39,<null>,<null>,
4080,2012-02-23,0,24.6,7.5,15.54,28.3,5.4,164.1 SE,132.6 E,<null>,62.63,<null>,<null>,
4080,2012-02-24,0,23.8,9.9,16.54,41.6,10.59,132.3 E,117.3 E,<null>,59.46,<null>,<null>,
4080,2012-02-25,0,22.9,4.4,13.25,17.3,6.37,292.2 O,302.5 O,<null>,57.72,<null>,<null>,
4080,2012-02-26,0,25.3,3.9,14.65,24.3,5.27,138 SE,173.4 SE,<null>,55.88,<null>,<null>,
4080,2012-02-27,0,24.8,6.4,16.33,15.6,2.89,94.8 E,77.4 NE,<null>,46.54,<null>,<null>,
4080,2012-02-28,0,27.4,6.3,17.71,12,1.14,47.1 NE,21.7 N,<null>,50.32,<null>,<null>,
4080,2012-02-29,0,28.2,8.5,18.66,11.2,1.44,329.9 NO,306.1 O,<null>,44.37,<null>,<null>,
4080,2012-03-01,0,28,8.2,18.9,21.4,2.53,95.8 E,79.5 NE,<null>,39.73,<null>,<null>,
13467,2012-01-01,0,24.5,6.3,14.39,7.9,0.94,96.9 E,53.6 NE,355.77,53.82,2.3,4.2,
13467,2012-01-02,0,17.5,7.4,12.18,7.6,0.39,94.2 E,67.6 NE,215.6,65.98,1.2,2.7,
13467,2012-01-03,0,17.9,3.3,10.11,0.4,0.01,8 N,41.1 N,378.99,60.98,2.2,4.16,
13467,2012-01-04,0,20.4,0.3,9.83,0.5,0.01,31.9 N,32.3 N,410.07,48.22,2.4,4.67,
13467,2012-01-05,0,19.8,-0.3,10.09,9.9,0.58,1.4 N,21 N,387.17,40.08,2.4,4.86,
13467,2012-01-06,0,18.2,0.2,10.01,0,0,9.6 N,95.8 E,357.78,54.61,2,4.38,
13467,2012-01-07,0,21.3,-1.3,10.58,0.6,0.01,198.1 S,153.8 SE,414.84,38.07,2.4,5.04,
13467,2012-01-08,0,22.2,4.1,12.85,12.3,1.66,217.8 S,176.3 SE,349.83,39.24,2.4,4.81,
13467,2012-01-09,0,19.6,4.9,11.82,12,1.55,200.5 S,194.9 S,302.24,38.03,2.1,4.36,
13467,2012-01-10,0,21,5,12.81,13.5,1.65,210 S,163 SE,347.52,34.41,2.4,4.77,
13467,2012-01-11,0,23,-2.2,10.15,6.8,0.39,268.9 SO,76.9 NE,413.48,29.11,2.6,5.08,
13467,2012-01-12,0,23,-2.8,10.17,8.3,0.84,211.6 S,166.4 SE,412.88,27.84,2.8,5.26,
13467,2012-01-13,0,22.1,2.8,13.43,8.1,0.75,281 O,155.1 SE,321.38,27.24,2.1,4.62,
13467,2012-01-14,0,18.5,6.5,12.4,0,0,47.5 NE,43.5 N,217.23,41.8,1,3.33,
13467,2012-01-15,0,22.3,3.8,13.34,0,0,59.8 NE,86.6 NE,403.36,55.61,2.6,4.48,
13467,2012-01-16,0,23.5,4.8,14.11,0.7,0.02,252.9 SO,45.6 NE,377.37,52.91,2.5,4.28,
13467,2012-01-17,0,24,3.2,13.86,0.5,0.01,252.2 SO,73.2 NE,396.44,38.51,2.5,4.66,
13467,2012-01-18,0,24.3,4.3,13.71,0,0,84.4 NE,38.3 N,344.91,36.78,2.1,4.31,
13467,2012-01-19,0,23.7,6.9,15.04,3.7,0.14,208.8 S,107.9 E,292.6,43.25,1.9,3.82,
13467,2012-01-20,0,25.4,2.8,13.9,0.5,0.01,291.3 O,165.8 SE,389.66,33.06,2.4,4.68,
13467,2012-01-21,0,25.3,2,13.63,2.2,0.09,184.1 S,124.3 E,410.28,27.44,2.8,4.95,
13467,2012-01-22,0,24.8,4.1,13.92,0,0,103 E,132.3 E,325.03,33.43,2,4.22,
13467,2012-01-23,0,24.6,2.5,13.97,4.3,0.27,201.2 S,182.2 S,412.61,33.59,2.9,4.89,
13467,2012-01-24,0,23.3,3.7,14.36,23.7,4.65,231.6 SO,211.2 S,372,37.78,3.4,5.33,
13467,2012-01-25,0,21.6,6.7,13.68,31.5,6.32,242.8 SO,200.6 S,421.27,37.97,3.6,5.93,
13467,2012-01-26,0,18.9,0,9.55,10.3,0.65,24.3 N,24.1 N,440.11,31.26,2.7,5.21,
13467,2012-01-27,0,21.4,-1.7,9.68,3.4,0.23,196.6 S,62.1 NE,431.67,29.39,2.8,5.17,
13467,2012-01-28,0,21.2,-0.4,11.43,9.8,0.4,115.2 E,139.4 SE,425.08,37.39,2.9,5.12,
13467,2012-01-29,14,19.1,4.5,11.2,7.8,0.56,94.3 E,95.6 E,267.36,71.18,1.6,3.38,
13467,2012-01-30,3.6,12.3,8.6,10.2,0,0,18.9 N,93.3 E,112.31,90,0.2,1.6,
13467,2012-01-31,0.2,18,5.5,11.98,0,0,182.1 S,167.5 SE,323.72,78.91,2.1,3.64,
13467,2012-02-01,0,21.4,6.9,13.96,0,0,67.2 NE,56.4 NE,390.37,70.01,2.7,4.21,
13467,2012-02-02,0,22.3,6.1,14.34,3,0.21,201.2 S,185.8 S,459.97,61.64,3.2,4.81,
13467,2012-02-03,0,23.1,5.2,14.75,4.8,0.32,209.5 S,177 SE,467.49,51.16,3.2,4.97,
13467,2012-02-04,0,23.8,3,14.34,6.3,0.4,202.6 S,122.2 E,457.66,48.4,3.2,4.9,
13467,2012-02-05,0,20.6,9.4,14.49,11.6,0.27,226.3 SO,97.5 E,334.37,52.88,2.1,3.87,
13467,2012-02-06,0,21.7,5,13.02,2.9,0.17,196.8 S,356.2 NO,419.44,54.78,2.8,4.46,
13467,2012-02-07,0,15.6,6.5,10.44,3.9,0.14,127.8 E,118.6 E,143.8,54.79,0.6,2.19,
13467,2012-02-08,3.8,20,0.2,9.69,5.6,0.24,4.4 N,74.2 NE,422.35,62.76,2.7,4.52,
13467,2012-02-09,5.4,17.7,4.4,10.66,4.1,0.2,270.7 O,345.6 NO,453.24,77.27,2.8,4.77,
13467,2012-02-10,0,15.1,7.9,10.95,0.2,0,190.9 S,204 S,214.4,75.91,1.2,2.87,
13467,2012-02-11,24,11.1,8.7,9.65,0,0,203.2 S,356.6 NO,100.7,91.61,0.2,1.48,
13467,2012-02-12,7.6,15.7,8.4,11.14,5.6,0.31,111.6 E,169 SE,226,87.33,1.2,2.78,
13467,2012-02-13,0,18.1,8.1,12.78,23.2,2.54,233.9 SO,203.3 S,409.96,73.21,2.6,4.66,
13467,2012-02-14,0,19.8,9.8,14.26,23.1,4.05,257.5 SO,201.6 S,382.39,74.71,2.3,4.39,
13467,2012-02-15,2,19.2,10.8,13.88,8.2,0.72,271.8 O,202.2 S,302.64,76.28,2,3.38,
13467,2012-02-16,6,15.7,9.4,12.09,0.5,0.01,191.6 S,197 S,203.72,82.73,1.1,2.34,
13467,2012-02-17,0,19.4,10.4,14.03,17.1,2.72,,207.2 S,359.21,66.87,2.5,4.13,
13467,2012-02-18,0,21.1,8.8,14.31,18.8,3.11,229.4 SO,214.1 S,517.54,59,3.3,5.57,
13467,2012-02-19,0,19.8,4.6,12,5.8,0.42,218.8 S,165.3 SE,328.29,57.3,2.2,3.84,
13467,2012-02-20,0,22.4,3.1,13.71,5.2,0.51,200 S,189.4 S,430.14,45.81,3.1,4.83,
13467,2012-02-21,0,23.3,7.9,15.52,12.8,0.82,203.2 S,176.9 SE,378.42,57.72,3,4.28,
13467,2012-02-22,0,23.5,7.3,16.03,1.3,0.02,219.1 S,154.5 SE,443.39,58.33,3.2,4.6,
13467,2012-02-23,0,22.7,6.8,14.84,14.9,1.75,251.8 SO,235.9 SO,380.89,57.3,3.1,4.29,
13467,2012-02-24,0,22.9,11,16,19.7,4.19,218.8 S,203.9 S,459.48,52.76,3.9,5.28,
13467,2012-02-25,0,22.3,3.4,12.88,17.7,1.36,14.5 N,20.4 N,535.07,51.18,3.8,5.46,
13467,2012-02-26,0,24.1,3.6,13.91,5.6,0.89,238.1 SO,282.6 O,485.57,53.62,3.7,5.04,
13467,2012-02-27,0,23.6,6,15.77,1.1,0.01,222 S,153.7 SE,356.93,41.95,2.4,4.25,
13467,2012-02-28,0,27.3,7.4,17.41,0,0,92.5 E,54.8 NE,481.49,43.98,3.6,5.13,
13467,2012-02-29,0,28.7,8.7,18.25,0,0,354.5 NO,33.5 N,436.11,39.94,3.2,4.85,
13467,2012-03-01,0,27.8,7.7,18.35,0.5,0.01,201.9 S,100.7 E,481.21,35.57,3.6,5.11,
13467,2012-03-02,0,27.5,7.9,18.64,6.3,1.03,281.9 O,213.4 S,516.02,31.84,4.2,5.58,
13467,2012-03-03,0,28,8.8,18.78,12.8,1.49,27.6 N,5.4 N,531.75,25.02,4.5,5.94,
13467,2012-03-04,0,23,6.4,14.24,5.3,0.92,12.3 N,59 NE,510.25,32.72,3.8,5.37,
13467,2012-03-05,0,26.3,5.1,15.51,3.4,0.06,105 E,31.8 N,526.3,41.44,3.9,5.27,
13467,2012-03-06,0,25.9,6.1,16.91,6.1,0.53,177.2 SE,167.5 SE,522.82,45.83,4.1,5.31,
13467,2012-03-07,0,26.2,7.8,17.82,5.5,0.34,206.1 S,157.1 SE,496.51,42.69,3.9,5.21,
13467,2012-03-08,0,27,7.4,18.06,5.1,0.29,186.3 S,186.2 S,512.37,38.22,4,5.33,
13467,2012-03-09,0,27.3,7.3,18.06,10.9,0.63,82.3 NE,96.3 E,507.76,40.98,4,5.26,
13467,2012-03-10,0,25.3,10.1,17.72,12.6,1.52,188 S,254.3 SO,482.49,54.5,4,4.87,
13467,2012-03-11,0,25.2,7.3,17.17,10.2,0.85,250.9 SO,210.4 S,518.77,40.79,4.1,5.31,
13467,2012-03-12,0,26.5,5.8,16.56,1,0.03,182.4 S,90.5 E,528.89,37.35,4.1,5.33,
13467,2012-03-13,0,27.7,8.2,18.63,1.6,0.08,128.2 E,69.6 NE,533.99,43.15,4.3,5.32,
13467,2012-03-14,0,27.1,8.4,18.7,3.6,0.13,124.7 E,53.6 NE,453.26,39.05,3.4,4.84,
13467,2012-03-15,0,28.1,7.9,18.69,1.2,0.06,139.1 SE,83.3 NE,560.12,37.82,4.4,5.54,
13467,2012-03-16,0,27.9,7.5,17.55,6.9,0.18,42.5 N,123.6 E,499.9,46.76,4,4.94,
13467,2012-03-17,0,24.8,7.6,17.3,1.5,0.13,203.2 S,180.3 S,394.88,43.17,2.9,4.25,
13467,2012-03-18,0,21.8,12.6,17.2,8.1,0.29,201.9 S,212.2 S,316.07,46.11,2.2,3.62,
13467,2012-03-19,0,23.9,4,15.2,15.9,3.38,237.5 SO,216.5 S,550.45,40.22,4.9,6.04,
13467,2012-03-20,0,23.3,7.5,15.33,19.9,4.42,261.5 SO,209.4 S,521.88,40.25,4.5,6.08,
13467,2012-03-21,0,25.1,4,15.64,7.8,0.4,200.1 S,188.3 S,561.66,35.19,4.2,5.77,
13467,2012-03-22,0,24.8,4.5,15.89,6.6,0.68,217.9 S,177 SE,555.36,35.01,4.3,5.83,
13467,2012-03-23,0,26.2,5.2,16.18,2.3,0.07,233.2 SO,220.4 S,556.76,31.85,4.4,5.77,
13467,2012-03-24,0,27.4,5.4,17.95,1.7,0.08,213 S,167.1 SE,560.16,29.35,4.6,5.84,
13467,2012-03-25,0,26,8.5,18.25,14.9,0.54,221.7 S,163.9 SE,467.29,38.25,3.7,5.06,
13467,2012-03-26,0,25.4,10.5,18.57,9.5,0.22,10.4 N,136.6 SE,475.24,38.99,3.9,4.97,
13467,2012-03-27,0,25.2,8.3,17.55,5.1,0.47,190.6 S,,514.39,37.39,4.2,5.26,
13467,2012-03-28,0,25.4,6.9,17.51,3.4,0.31,201.2 S,227.3 SO,540.1,40.54,4.3,5.35,
13467,2012-03-29,0,25.6,5.6,16.85,8.6,0.41,261.8 SO,318.6 NO,538.74,33.38,4.4,5.53,
13467,2012-03-30,0,25.1,5.7,16.48,8,0.65,280.6 O,309.2 O,492.06,33.24,4.2,5.29,
13467,2012-03-31,0,24,6.9,16.78,10.7,1.14,230.6 SO,275.5 O,467.92,26.86,3.8,5.37,
13467,2012-04-01,0,24.4,2.8,15.68,15.6,1.83,267.2 SO,260.2 SO,578.28,24.86,5,6.37,
13467,2012-04-02,0,25.1,3.5,15.42,8.6,0.9,219.2 S,197 S,575.24,25.99,4.7,6.14,
13467,2012-04-03,0,25.9,4.8,16.17,8.5,0.95,208.8 S,175.7 SE,577.28,20.88,4.7,6.31,
13467,2012-04-04,0,27.2,3,16.03,6,0.35,214.1 S,183.5 S,575.56,24.58,4.6,6.11,
13467,2012-04-05,0,24.6,5,15.64,9.5,0.92,189.7 S,194.1 S,379.86,29.09,3.1,4.75,
13467,2012-04-06,0,24.4,7.6,17.28,12.8,0.68,218.6 S,183 S,507.07,42.6,4.2,5.29,
13467,2012-04-07,0,27.1,6.8,17.34,3,0.11,198 S,176.7 SE,575.53,30.19,4.7,5.9,
13467,2012-04-08,0,28.4,7.1,18.17,8.9,0.48,103.5 E,93.3 E,543.47,38.86,4.7,5.58,
13467,2012-04-09,0,27.6,10.5,18.81,5.3,0.4,119.1 E,101.8 E,541.33,52.72,4.6,5.19,
13467,2012-04-10,0,27.6,9.1,19.01,1.7,0.1,234.9 SO,96.2 E,544.42,47.72,4.6,5.23,
13467,2012-04-11,0,27.8,9.8,19.65,7.4,0.66,195.8 S,186.4 S,559.83,42.98,5,5.5,
13467,2012-04-12,0,28.6,5.7,18.16,2.3,0.18,281.5 O,175.1 SE,496.66,25.29,4,5.35,
13467,2012-04-13,0,28.2,8.2,18.75,5.8,0.7,204.4 S,175.8 SE,555.3,33.45,4.8,5.68,
13467,2012-04-14,0,27.5,10.1,19.36,10.3,1.88,211.7 S,195.1 S,533.22,28.95,4.9,5.9,
13467,2012-04-15,0,26.3,9.2,17.78,10.4,1.44,213.9 S,203 S,576.22,28.12,5.1,6.08,
13467,2012-04-16,0,26.7,4.3,17.07,9.2,0.59,,176.6 SE,553.1,27.11,4.7,5.76,
13467,2012-04-17,0,27.9,6.8,17.59,9.2,0.74,102.2 E,66.3 NE,507.87,35.06,4.4,5.39,
13467,2012-04-18,0.2,26.6,9,18.33,2.6,0.18,217.1 S,,415.31,51.77,3.3,4.33,
