Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
13476,2013-04-11,0,28.1,9.3,18.68,10.8,3.56,0 NE,0 NE,464.38,19.93,4.5,6.05,
13476,2013-04-12,0,28.8,9.6,18.97,17.2,5.44,0 NE,0 NE,506.04,16.12,4.8,<null>,
13476,2013-04-13,0,27.3,9.2,19.03,15.2,6.29,0 NE,0 NE,579.77,19.88,6,<null>,
13476,2013-04-14,0,29.2,7.7,18.54,11.1,3.21,0 NE,0 NE,554.84,19.84,5.1,6.72,
13476,2013-04-15,0,31.2,8.5,19.62,12.3,3.02,0 NE,0 NE,507.4,18.09,4.7,6.53,
13476,2013-04-16,0,33.1,13,21.68,13,3.57,0 NE,0 NE,556.94,19.08,5.9,<null>,
13476,2013-04-17,0,32.7,12.7,22.74,10,2.59,0 NE,0 NE,327.16,16.16,2.6,5.38,
13476,2013-04-18,0,32.7,13.8,24.24,15,4.36,0 NE,0 NE,542.22,16.19,6,<null>,
13476,2013-04-19,0,33.7,13.2,23.03,14.3,3.7,0 NE,0 NE,547.16,19.96,5.9,6.81,
13476,2013-04-20,0,30.3,7.8,18.73,14.7,7.73,0 NE,0 NE,537.73,23.78,6.3,<null>,
13476,2013-04-21,0,30.5,12.7,21.5,10,2.92,0 NE,0 NE,580.8,17.67,4.9,6.74,
13476,2013-04-22,0,32.1,9,21.72,9.4,2.36,0 NE,0 NE,550.82,15.09,5.4,6.61,
13476,2013-04-23,0,30.8,12.9,22.29,15.7,4,0 NE,0 NE,462.91,16.25,5.2,6.46,
13476,2013-04-24,0,31.2,10.6,22.36,7.9,2.05,0 NE,0 NE,550.76,15.27,5.2,6.41,
13476,2013-04-25,0,30.9,13.5,22.52,9.6,2.89,0 NE,0 NE,459.93,32.4,4.6,5.53,
13476,2013-04-26,0,31.1,16.4,24.24,7.8,2.27,0 NE,0 NE,456.7,33.84,4.5,5.31,
13476,2013-04-27,0,30.7,14.8,23.47,10.4,1.67,0 NE,0 NE,404.8,30.44,3.8,4.88,
13476,2013-04-28,0,30.8,13.1,23,12.5,4.34,0 NE,0 NE,542.58,23.44,6.1,6.63,
13476,2013-04-29,0,29.2,13.4,21.8,11.1,2.8,0 NE,0 NE,545.31,12.76,5.4,6.46,
13476,2013-04-30,0,29.4,9.3,20.27,11.2,3.7,0 NE,0 NE,562.68,11.8,5.7,6.94,
13476,2013-05-01,0,31.2,11,21.47,10,2.62,0 NE,0 NE,569.14,11.06,4.7,6.84,
13476,2013-05-02,0,32.5,9.2,21.02,9.1,2.77,0 NE,0 NE,563.17,17.61,5.5,6.75,
13476,2013-05-03,0,29.1,13.2,21.14,14.2,4.92,0 NE,0 NE,517.18,44.9,5.4,5.89,
13476,2013-05-04,0,29.3,10.7,20.64,19.4,7.24,0 NE,0 NE,538.65,32.44,6.1,<null>,
13476,2013-05-05,0,30.5,11.5,21.07,12.2,3.47,0 NE,0 NE,551.72,20.59,5.5,6.69,
13476,2013-05-06,0,31.9,11.8,21.58,10.2,3.15,0 NE,0 NE,541.82,25.34,5.3,6.45,
13476,2013-05-07,0,31.6,14.5,23.74,11.2,3.15,0 NE,0 NE,556.71,20.76,5.8,6.67,
13476,2013-05-08,0,31.6,11.7,23.12,7.4,2.4,0 NE,0 NE,548.19,19.64,5.4,6.38,
13476,2013-05-09,0,32.7,13.7,23.93,9,2.69,0 NE,0 NE,509.89,20.2,5.3,6.22,
13476,2013-05-10,0,32.1,14.8,24.33,14,3.79,0 NE,0 NE,546.08,22.11,6.1,6.61,
13476,2013-05-11,0,30,15.1,23.24,15.1,3.01,0 NE,0 NE,417.91,22.09,4.4,5.46,
13476,2013-05-12,0,28.9,14.9,22.36,14.6,4.27,0 NE,0 NE,422.92,37.33,4.7,5.22,
13476,2013-05-13,2.6,25.9,14.2,19.14,19.9,6.04,0 NE,0 NE,317.46,58.96,2.8,3.91,
13476,2013-05-14,7.6,28.7,13.7,18.97,11.9,3.64,0 NE,0 NE,458.96,64.61,3.9,4.57,
13476,2013-05-15,5.4,27.9,13.9,19.9,10.9,1.5,0 NE,0 NE,404.07,67.72,3.8,3.95,
13476,2013-05-16,0,30.7,13.8,22.2,5,1.45,0 NE,0 NE,439.1,47.7,4,4.83,
13476,2013-05-17,0,32.4,15.6,24.19,7.7,1.67,0 NE,0 NE,507.73,35.77,4.9,5.63,
13476,2013-05-18,0,31.3,16.9,24.79,7.8,2.4,0 NE,0 NE,409.56,36.01,4,5.02,
13476,2013-05-19,0,33.8,15.7,25.19,8.2,1.84,0 NE,0 NE,526.98,31.25,5.2,5.77,
13476,2013-05-20,0,33.1,17.1,25.78,10.9,4.36,0 NE,0 NE,523.98,22.22,6,6.63,
13476,2013-05-21,0,33.3,16.2,25.45,11,4.22,0 NE,0 NE,551.29,19.08,6.5,6.85,
13476,2013-05-22,0,34,14.5,24.87,13.8,2.48,0 NE,0 NE,531.83,22.58,5.6,6.14,
13476,2013-05-23,0,33.4,16.2,24.26,14.7,4.07,0 NE,0 NE,461.54,39.42,5.1,5.52,
13476,2013-05-24,0,32.8,16.6,23.59,16.4,4.49,0 NE,0 NE,511.7,36.24,5.7,6.03,
13476,2013-05-25,0.4,30.9,16.1,21.81,19.3,3.62,0 NE,0 NE,490.96,49.65,4.6,5.18,
13476,2013-05-26,1,29.7,14,22.02,15.6,5.98,0 NE,0 NE,524.38,51.34,5.5,5.75,
13476,2013-05-27,0,31.4,14.9,23.37,12.1,4.42,0 NE,0 NE,520.99,44.83,5.3,5.82,
13476,2013-05-28,0,32.5,16.6,24.08,7.5,2.47,0 NE,0 NE,493.62,44.44,5,5.34,
13476,2013-05-29,0,33.5,16.8,25.05,10.2,3.11,0 NE,0 NE,510.47,39,5.1,5.76,
13476,2013-05-30,0,34.4,15.4,25.53,7.2,2.71,0 NE,0 NE,550.29,27.72,5.3,6.25,
13476,2013-05-31,0,34.8,17.5,26.28,12.2,3.58,0 NE,0 NE,501.29,32.1,6,6.02,
13476,2013-06-01,0,34,16.9,25.91,15.8,4.09,0 NE,0 NE,532.54,31.05,6,6.28,
13476,2013-06-02,0,33.3,16.6,25.35,14.5,5.7,0 NE,0 NE,538.92,30.15,6.7,6.7,
13476,2013-06-03,0,31.7,16.2,24.09,12.7,5.21,0 NE,0 NE,504.94,40.01,5.8,5.88,
13476,2013-06-04,0,33.5,16.1,25.28,11.1,3.2,0 NE,0 NE,535,34.8,5.9,5.94,
13476,2013-06-05,0,34.1,18.7,26.29,13.4,4.21,0 NE,0 NE,527.98,35.9,5.9,6.15,
13476,2013-06-06,0,34.3,17.4,25.74,10.7,3.06,0 NE,0 NE,534.6,31.9,5.6,6.04,
13476,2013-06-07,0,33.9,16.5,25.5,9.3,1.84,0 NE,0 NE,506.6,28.91,4.8,5.6,
13476,2013-06-08,0,32.2,17.1,24.48,11.1,4.37,0 NE,0 NE,491.41,35.7,5.5,5.8,
13476,2013-06-09,1.2,31.1,14.5,22.16,14.4,3.47,0 NE,0 NE,428.61,50.58,4.3,4.68,
13476,2013-06-10,0,30.7,15.3,21.59,9.7,2.46,0 NE,0 NE,455.29,48.28,4.2,4.8,
13476,2013-06-11,3.2,30.7,16.6,22.21,10.4,4.35,0 NE,0 NE,497.38,51.98,5,5.35,
13476,2013-06-12,0.4,28.7,16.1,21.56,8,2.96,0 NE,0 NE,438.85,61.22,4.2,4.44,
13476,2013-06-13,0.2,29.7,16.6,21.72,11.8,4.54,0 NE,0 NE,412.68,58.97,4.1,4.61,
13476,2013-06-14,33.8,31,15.3,21.49,11.4,2.48,0 NE,0 NE,483.32,69,4.6,4.52,
13476,2013-06-15,32.6,29.7,14.6,21.62,61,17.09,2 N,2 N,399.77,63.98,3.9,5.92,
13476,2013-06-16,0.4,29,16.1,22.93,9.6,3.72,0 NE,0 NE,435.16,57.41,4.5,4.67,
13476,2013-06-17,0,30.8,16.3,23.69,12.3,3.6,0 NE,0 NE,537.57,48.15,5.7,5.66,
13476,2013-06-18,0,31.3,16,23.74,14,4.28,0 NE,0 NE,536.3,42.1,6.1,5.97,
13476,2013-06-19,0,30.8,14.6,23.11,16,5.27,0 NE,0 NE,543.15,41.25,5.9,6.18,
13476,2013-06-20,0,29.8,16.8,22.74,16.1,6.46,0 NE,0 NE,478.55,50.9,5.2,5.54,
13476,2013-06-21,0,26.2,16.4,20.64,13.1,6.92,0 NE,0 NE,322.87,58.38,3.5,4.11,
13476,2013-06-22,0,25.4,16.6,21.02,6.7,3.57,0 NE,0 NE,290.09,58.57,2.6,3.46,
13476,2013-06-23,6.6,30.4,14.5,21.61,7,3.05,0 NE,0 NE,500.02,56.31,4.7,5.08,
13476,2013-06-24,0,26.4,16,20.25,13.4,3.24,0 NE,0 NE,305.88,67.57,2.8,3.37,
13476,2013-06-25,8.6,28.8,15.7,19.73,16.6,1.82,0 NE,0 NE,401.72,69.94,3.4,3.89,
13476,2013-06-26,0,27.5,15.5,20.42,11.2,1.74,0 NE,0 NE,463.16,71.2,4.2,4.24,
13476,2013-06-27,0,30.6,15.9,22.44,9.7,2.3,0 NE,0 NE,505.4,54.26,5.1,5.15,
13476,2013-06-28,0,29.9,14.1,22.48,12.7,4.37,0 NE,0 NE,526.01,41.35,5.7,6,
13476,2013-06-29,0,29.8,13.8,22.56,10.5,3.63,0 NE,0 NE,515.24,35.78,5.5,5.91,
13476,2013-06-30,0,30.9,15.2,23.12,11.8,4.91,0 NE,0 NE,509.15,39.92,5.5,6.01,
13476,2013-07-01,0,31.1,14.3,23.03,11.1,3.34,0 NE,0 NE,530.54,40.61,5.7,5.78,
13476,2013-07-02,0,29.4,16.8,22.94,7.1,2.05,0 NE,0 NE,464.47,44.23,4.3,4.91,
13476,2013-07-03,15,28.5,14.3,20.96,12.5,3.38,0 NE,0 NE,416.51,58.81,3.9,4.35,
13476,2013-07-04,5.2,25.9,13.8,19.37,11.2,2.38,0 NE,0 NE,332.6,74.76,2.8,3.17,
13476,2013-07-05,10.8,24,14.3,18.7,10,3.33,0 NE,0 NE,286.06,73.58,2.4,2.98,
13476,2013-07-06,1.6,25.4,16.7,19.69,9.2,1.88,0 NE,0 NE,262.95,70.65,2.1,2.92,
13476,2013-07-07,13.2,24.4,14.7,18.58,11.4,2.09,0 NE,0 NE,358.79,80.85,2.6,3.34,
13476,2013-07-08,45.8,24,14.2,18.33,8.7,2.56,0 NE,0 NE,359.56,82.53,2.7,3.34,
13476,2013-07-09,5.8,25,14.2,17.63,8.9,1.56,0 NE,0 NE,353.32,83.26,2.7,3.25,
13476,2013-07-10,2.2,24.8,14.9,18.28,11.1,2.91,0 NE,0 NE,377.72,75.58,3.3,3.75,
13476,2013-07-11,0.2,25,14.2,18.25,11.4,1.85,0 NE,0 NE,321.77,76.42,2.6,3.27,
13476,2013-07-12,16.8,27.4,14.4,19.32,10.9,1.87,0 NE,0 NE,458.1,70.67,4,4.39,
13476,2013-07-13,0,27.6,14.3,20.48,8.2,2.21,0 NE,0 NE,494.55,63.24,4.4,4.83,
13476,2013-07-14,0,28.6,14.1,21.58,6.3,2.13,0 NE,0 NE,546.68,56.33,5.1,5.32,
13476,2013-07-15,0,27.6,15.3,21.75,6.2,1.61,0 NE,0 NE,456.68,60.28,4.2,4.46,
13476,2013-07-16,28.8,23.5,14.2,19.14,12.2,1.55,0 NE,0 NE,287.9,75.31,2.1,2.77,
13476,2013-07-17,6.6,27.9,15,20.45,7.9,1.54,0 NE,0 NE,372.89,67.79,3.1,3.71,
13476,2013-07-18,8.4,25.6,15.4,18.59,5.8,1.18,0 NE,0 NE,380.4,80.41,3.3,3.39,
13476,2013-07-19,3.4,26.8,14.9,19.18,10.6,0.89,0 NE,0 NE,409.73,77.39,3.3,3.73,
13476,2013-07-20,0.4,25.4,14.7,19.96,7.6,2.09,0 NE,0 NE,463.1,71.18,4,4.31,
13476,2013-07-21,16.4,24.2,14,17.92,10.1,2.64,0 NE,0 NE,281.08,82.69,1.9,2.78,
13476,2013-07-22,25.6,26.7,14.3,18.24,3.2,0.64,0 NE,0 NE,380.25,83.32,2.5,3.41,
13476,2013-07-23,14,26.8,13.7,19.71,4.5,1.27,0 NE,0 NE,462.17,73.12,4.2,4.25,
13476,2013-07-24,0,28,14.7,21.34,10.2,3.45,0 NE,0 NE,515.75,58.86,5.1,5.27,
13476,2013-07-25,0,26.2,15.1,19.97,9.1,1.65,0 NE,0 NE,302.46,68.48,2.4,3.24,
13476,2013-07-26,0,29.3,14.4,21.47,9.1,2.34,0 NE,0 NE,543.25,59.68,5,5.19,
13476,2013-07-27,2,30.3,14.6,21.58,12.8,1.63,0 NE,0 NE,523.69,57.41,4.8,5.02,
13476,2013-07-28,3.8,28.6,14.9,20.13,10.8,1.68,0 NE,0 NE,509.58,69.23,4.7,4.58,
13476,2013-07-29,7.8,29.1,13.2,20.79,12.6,1.47,0 NE,0 NE,486.19,65.84,4.4,4.5,
13476,2013-07-30,0,29.2,14.8,21.89,10.6,3.87,0 NE,0 NE,494.2,46.83,5,5.49,
13476,2013-07-31,0,29.5,11.8,20.83,6.3,1.3,0 NE,0 NE,525.73,48.76,4.7,5.18,
13476,2013-08-01,0,28.6,13.5,21.74,7.1,1.89,0 NE,0 NE,516.46,48.09,4.7,5.19,
13476,2013-08-02,0,29.3,14.3,21.92,8.6,2.37,0 NE,0 NE,533.76,43.91,5,5.51,
13476,2013-08-03,0,29.1,15.1,22.41,10.5,2.98,0 NE,0 NE,493.13,44.26,5,5.35,
13476,2013-08-04,0,28.9,14.3,20.4,12.7,1.96,0 NE,0 NE,457.15,61.62,4.2,4.41,
13476,2013-08-05,0,29.1,14.3,21.53,6.3,1.54,0 NE,0 NE,456.98,52.24,4.2,4.63,
13476,2013-08-06,0,28.6,14.4,21.58,6.3,1.32,0 NE,0 NE,485.78,58.94,4.3,4.61,
13476,2013-08-07,0,31.3,15.9,22.9,7,1.26,0 NE,0 NE,488.77,59.59,4.4,4.71,
13476,2013-08-08,0,31.2,16.8,22.92,7.6,1.79,0 NE,0 NE,499.99,59.88,4.3,4.79,
13476,2013-08-09,0,30.9,15.6,22.91,8.1,2.2,0 NE,0 NE,539.85,48.35,5,5.39,
13476,2013-08-10,0,29.1,15.9,22.15,16,3.13,0 NE,0 NE,423.56,51.08,4.1,4.63,
13476,2013-08-11,24,24.2,14.8,19.22,8.2,2.09,0 NE,0 NE,221.73,70.34,1.7,2.4,
13476,2013-08-12,1.8,22.3,14.6,18.02,5.7,1.11,0 NE,0 NE,241.16,81.55,1.8,2.22,
13476,2013-08-13,0.6,27.5,15.1,20.64,9.8,3.03,0 NE,0 NE,442.08,64.65,4.2,4.47,
13476,2013-08-14,0,29.1,13.2,21.28,12.1,4.41,0 NE,0 NE,560.76,52.08,5.7,5.92,
13476,2013-08-15,0,29.3,14.4,21.6,9.1,2.96,0 NE,0 NE,519.23,48.91,4.9,5.48,
13476,2013-08-16,0,30.1,14,22.23,7.5,3.1,0 NE,0 NE,522.21,45.77,5.3,5.57,
13476,2013-08-17,0,29.1,13.8,21.9,9.4,3.47,0 NE,0 NE,487.96,46.8,4.7,5.31,
13476,2013-08-18,0,28.8,15.2,22.17,10.5,2.01,0 NE,0 NE,496.3,50.19,4.7,4.99,
13476,2013-08-19,0,27.8,14.1,20.96,7.5,2.18,0 NE,0 NE,468.93,50,4.2,4.8,
13476,2013-08-20,0,28.1,12.9,20.86,9.3,2.31,0 NE,0 NE,525.78,47.59,4.7,5.29,
13476,2013-08-21,1.2,23.8,14.3,19.07,7.9,1.7,0 NE,0 NE,235.81,62.01,1.9,2.74,
13476,2013-08-22,20.6,25.2,14.7,17.92,6.1,2.2,0 NE,0 NE,274.67,81.11,1.9,2.71,
13476,2013-08-23,0.2,27.6,14.8,20,8.3,2.95,0 NE,0 NE,380.26,69.1,3.2,3.96,
13476,2013-08-24,0,27.7,15.6,20.37,6.2,1.51,0 NE,0 NE,384.39,66.59,3,3.92,
13476,2013-08-25,0,27.6,14.8,21.08,9.7,3.94,0 NE,0 NE,460.51,58.18,4.3,4.93,
