Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
22581,2013-03-03,0,20.9,-3.3,9.81,5.7,2.18,171.00 SE,170.40 SE,545.44,24.93,4.1,6.58,
22581,2013-03-04,0,24.9,-2.4,12.18,5.9,2.07,92.10 E,164.00 SE,545.98,21.15,4.3,6.8,
22581,2013-03-05,0,26,0.6,14.01,6.4,2.38,85.00 NE,140.60 SE,515.94,19.47,4.2,6.69,
22581,2013-03-06,0,24.9,4.1,15.15,7.9,2.74,189.40 S,186.60 S,434.53,36.15,3.7,5.62,
22581,2013-03-07,0,25.9,6.8,16.76,11.7,3.55,213.10 S,173.90 SE,471.58,35.01,4.2,5.97,
22581,2013-03-08,0,26.2,9.3,17.77,10.2,4.08,236.20 SO,219.20 S,418.83,31.72,3.9,5.74,
22581,2013-03-09,0,26.7,12.6,19.09,11.5,4.52,261.00 SO,232.70 SO,454.17,31.22,4.6,6.03,
22581,2013-03-10,0,26.4,7.5,16.95,12.5,5.8,223.50 S,219.40 S,527.31,22.72,5.2,<null>,
22581,2013-03-11,0,25.1,3.8,14.55,8.6,4.12,13.90 N,25.00 N,531.06,25.64,4.8,6.48,
22581,2013-03-12,0,23.4,4.3,13.97,8.2,4.23,10.60 N,49.80 NE,479.73,33.47,3.6,5.93,
22581,2013-03-13,0,21.3,10.5,15.52,7.7,3.74,87.00 NE,83.00 NE,369.94,34.16,3.2,5.09,
22581,2013-03-14,0,24.7,5.9,14.3,9.7,3.96,109.00 E,35.40 N,499.12,36.38,4.2,6.11,
22581,2013-03-15,0,21.2,7.1,13.77,12.2,3.72,217.90 S,66.80 NE,294.72,32.67,2.6,4.6,
22581,2013-03-16,0,21.4,5.2,14.24,10.6,3.89,292.20 O,215.70 S,386.99,45.43,3.5,4.97,
22581,2013-03-17,0,24.6,5.9,15.36,5.7,3.42,173.80 SE,193.40 S,463.3,40.95,3.6,5.66,
22581,2013-03-18,0,25.9,4.6,16.42,6.1,2.67,,182.60 S,542.02,29.98,4.4,6.36,
22581,2013-03-19,0,27.8,3.9,16.96,7.4,2.69,226.50 SO,201.50 S,552.96,24.04,4.8,6.59,
22581,2013-03-20,0,29.6,5.2,19.01,6.9,2.13,215.50 S,150.00 SE,542.67,24.83,4.8,6.37,
22581,2013-03-21,0,28.8,8.3,19.22,10.8,4.77,257.70 SO,234.40 SO,544.58,38.15,5.7,6.46,
22581,2013-03-22,0,27.7,6.9,18.79,12.8,6.1,235.60 SO,226.80 SO,571.98,21.09,5.9,<null>,
22581,2013-03-23,0,26.8,6.8,17.61,14.7,6.55,268.40 SO,239.70 SO,582.13,21.79,5.9,<null>,
22581,2013-03-24,0,27.7,2.8,16.46,9,2.78,192.30 S,195.60 S,561.7,18.42,5.1,6.62,
22581,2013-03-25,0,27.8,2.8,16.71,12.6,3.85,274.40 O,229.20 SO,557.55,17.55,5.3,6.98,
22581,2013-03-26,0,25.2,8.9,16.48,9.5,3.89,31.20 N,117.20 E,419.34,36.35,3.7,5.41,
22581,2013-03-27,0,27.5,3.9,16.3,11.6,5.01,257.20 SO,303.90 O,494.16,43.09,5,6.01,
22581,2013-03-28,0,27.8,8.7,19.94,11.4,4.92,279.80 O,252.60 SO,531.54,21.8,5.6,<null>,
22581,2013-03-29,0,29.2,7.1,19.87,10.3,3.88,293.00 O,240.30 SO,530.58,22.4,5.6,6.72,
22581,2013-03-30,0,29.4,7.8,19.76,9.4,2.42,248.60 SO,78.90 NE,529.36,25.14,4.8,6.19,
22581,2013-03-31,0,29.3,7.5,19.85,5.3,2.06,64.40 NE,168.60 SE,399.7,22.64,3.7,5.26,
22581,2013-04-01,0,30.1,7.6,20.45,10.7,3.87,306.50 O,245.80 SO,513.49,21.84,5.3,6.53,
22581,2013-04-02,0,28.9,9.4,20.75,12.8,6.34,275.60 O,236.50 SO,509.48,21,5.9,<null>,
22581,2013-04-03,0,29,5.3,19.21,9.8,4.57,242.20 SO,240.40 SO,580.41,22.46,6,<null>,
22581,2013-04-04,0,28.8,5,18.48,6.6,3.08,102.80 E,75.90 NE,569.85,19.58,5.5,6.66,
22581,2013-04-05,0,27.4,8,18.81,7.7,3.18,203.00 S,167.80 SE,524.92,42.56,4.9,5.69,
22581,2013-04-06,0,29.3,7.9,19.97,10.7,4.03,272.40 O,240.70 SO,573.37,27.77,6,6.77,
22581,2013-04-07,0,29.1,12.8,21.61,11.1,5.82,271.40 O,234.40 SO,520.87,20.07,5.9,<null>,
22581,2013-04-08,0,28.9,14.5,21.52,12.2,5.68,277.50 O,225.40 SO,575.06,18.19,6.3,<null>,
22581,2013-04-09,0,28.1,10.4,19.88,13.2,5.79,281.10 O,236.70 SO,514.13,21.97,5.8,6.84,
22581,2013-04-10,0,26.4,12.1,19.06,12.1,5.53,266.20 SO,225.10 SO,424.58,20.6,4.6,6.14,
22581,2013-04-11,0,27.5,7.1,18.07,13.3,4.51,297.80 O,223.00 S,538.19,20.19,5.4,6.76,
22581,2013-04-12,0,28.6,6.1,17.78,9.2,3.74,254.40 SO,206.60 S,476.52,16.79,4.8,6.4,
22581,2013-04-13,0,26.9,7.2,17.86,11.9,5.86,244.40 SO,228.90 SO,581.05,18.77,5.5,<null>,
22581,2013-04-14,0,28.5,4.4,17.79,8.9,3.8,205.40 S,214.00 S,590.71,19.2,5.8,<null>,
22581,2013-04-15,0,30.2,6.1,18.86,9.5,3.81,209.10 S,211.30 S,536.99,16.93,5.6,6.96,
22581,2013-04-16,0,32,12.3,21.65,10.3,3.82,289.70 O,211.90 S,519.01,17.02,5.3,6.93,
22581,2013-04-17,0,31.3,7.6,20.63,23.2,5.29,216.50 S,229.80 SO,491.67,19.19,5.8,6.98,
22581,2013-04-18,0,31.6,8.2,21.55,30.1,9.94,226.10 SO,212.90 S,529.28,23.27,7,<null>,
22581,2013-04-19,0,31.8,10.7,21.21,23.5,7.33,79.60 NE,175.40 SE,545.1,24.6,6.5,<null>,
22581,2013-04-20,0,29.2,5.1,17.16,29,7.69,213.80 S,295.90 O,541.6,28.72,5.8,<null>,
22581,2013-04-21,0,29.3,7.1,20.03,23.6,8.83,195.30 S,194.40 S,568.51,21.17,6.8,<null>,
22581,2013-04-22,0,30.3,5,18.86,17.9,5.27,242.20 SO,212.20 S,547.38,20.5,6.1,<null>,
22581,2013-04-23,0,29.5,9.4,19.66,22.3,7.63,259.10 SO,166.70 SE,472.34,21.74,5.7,<null>,
22581,2013-04-24,0,30.1,6.5,19.34,12.6,3.64,209.00 S,137.20 SE,542.15,21.25,5.3,6.69,
22581,2013-04-25,0,29.5,10.3,19.93,23.7,4.13,86.40 NE,80.80 NE,442.12,42.45,4.9,5.44,
22581,2013-04-26,0,30.1,13.8,22.41,22.7,3.51,159.80 SE,86.70 NE,463.43,39.49,4.9,5.56,
22581,2013-04-27,0,28.6,11.5,21.33,17.3,3.56,256.60 SO,10.40 N,379.12,39.71,4,4.89,
22581,2013-04-28,0,29.5,8.5,20.72,25.9,8.24,249.90 SO,194.40 S,552.32,31.27,6.9,<null>,
22581,2013-04-29,0,27.6,8.3,20.19,21.9,5.74,215.20 S,198.60 S,521.09,17.97,5.8,6.97,
22581,2013-04-30,0,28.1,4.6,18.18,24.6,7.69,194.10 S,196.50 S,550.59,15.53,6.6,<null>,
22581,2013-05-01,0,29.7,4.3,19.04,12.3,3.95,239.40 SO,150.40 SE,561.71,14.72,5.6,<null>,
22581,2013-05-02,0,31,4.7,18.73,23.8,4.56,67.40 NE,63.90 NE,553.06,21.74,5.9,<null>,
22581,2013-05-03,0,27.9,11.1,19.96,24.9,5.94,90.20 E,65.60 NE,483.3,48.39,5.2,5.78,
22581,2013-05-04,0,28.2,7.9,19.09,27.5,9.46,235.40 SO,195.80 S,531.12,36.66,6.5,<null>,
22581,2013-05-05,0,28.8,11.2,20.02,15.1,4.68,192.80 S,172.60 SE,542,24.4,5.5,6.8,
22581,2013-05-06,0,30.3,7.4,19.74,16.5,5.56,256.00 SO,146.90 SE,543.83,30.62,6,6.85,
22581,2013-05-07,0,30,11.4,21.85,18.1,5.37,289.00 O,196.70 S,538.54,25.17,6,6.97,
22581,2013-05-08,0,30.1,8.8,20.89,12.7,4.45,141.60 SE,162.00 SE,537.13,24.17,5.7,6.71,
22581,2013-05-09,0,30.6,9.8,22.09,14.7,4.42,169.00 SE,184.30 S,479.67,24.81,5.1,6.32,
22581,2013-05-10,0,30,11.9,22.15,23.3,6.98,251.20 SO,226.40 SO,523.23,26.74,6.4,<null>,
22581,2013-05-11,0,28.4,12.1,21.08,16.8,4.8,197.20 S,152.90 SE,428.77,26.5,5,5.85,
22581,2013-05-12,0,27.9,13.2,21.02,19.3,7.12,90.90 E,108.10 E,402.16,42.27,4.9,5.52,
22581,2013-05-13,3.2,24.5,13.7,18.03,26.2,7.6,80.20 NE,49.30 NE,299.41,61.79,3.1,3.9,
22581,2013-05-14,3.8,27.1,12.2,17.67,23.2,4.25,63.70 NE,67.00 NE,443.74,69.96,3.9,4.39,
22581,2013-05-15,1.4,24.9,12,18.3,12.8,2.1,24.90 N,91.30 E,338.57,73.89,2.9,3.4,
22581,2013-05-16,0,29.5,11.8,20.69,9.5,1.66,209.60 S,73.00 NE,498.19,56.42,4.8,5.03,
22581,2013-05-17,0,30.7,12.8,22.31,10.7,1.71,68.70 NE,47.40 NE,503.47,45.66,4.7,5.34,
22581,2013-05-18,0,31.2,14.5,23.6,25.3,3.55,68.10 NE,38.80 N,425.62,40.57,4.4,5.3,
22581,2013-05-19,0,32.4,12.4,23.31,9.2,2.14,197.60 S,30.20 N,511.99,39.08,5,5.53,
22581,2013-05-20,0,31.7,13.8,24.14,17.8,5.83,190.50 S,201.80 S,529.15,28.57,6.3,6.78,
22581,2013-05-21,0,31.7,11.5,23.1,13.9,4.17,275.30 O,180.40 S,546.95,26.96,6,6.49,
22581,2013-05-22,0,32.8,11,22.47,30,4.71,,154.40 SE,527.57,29.38,6.2,6.49,
22581,2013-05-23,0,31.8,14.1,23.06,27.2,6.45,116.30 E,73.00 NE,501.56,43.09,6,6.12,
22581,2013-05-24,0,31.1,13.8,22.41,34.9,8.59,85.50 NE,116.20 E,514.73,39.41,6.5,6.8,
22581,2013-05-25,0.4,29.6,15.8,20.97,31,6.01,344.80 NO,75.00 NE,461.15,50.95,5,5.37,
22581,2013-05-26,3,28.4,13.7,20.9,24.3,7.48,81.30 NE,20.20 N,541.34,57.23,5.8,5.82,
22581,2013-05-27,0,30.2,11.6,21.71,20.4,6.03,90.50 E,51.60 NE,491.82,50.49,5.6,5.7,
22581,2013-05-28,0,30.6,13.3,22.3,17.2,3.55,322.80 NO,194.60 S,486.7,49.18,5.1,5.32,
22581,2013-05-29,0,32,16.2,23.97,22,3.73,79.80 NE,182.50 S,513.93,45.04,5.5,5.69,
22581,2013-05-30,0,33.2,13,24.07,14.7,3.43,157.10 SE,158.50 SE,557.65,33.99,5.9,6.27,
22581,2013-05-31,0,33.2,13.9,24.74,19.1,5.99,67.60 NE,53.40 NE,506.74,37.61,6.4,6.37,
22581,2013-06-01,0,33.4,14.2,24.22,21.7,6.68,26.30 N,51.90 NE,548.54,36.41,7.1,6.8,
22581,2013-06-02,0,32.3,15,23.72,27.8,11.12,86.40 NE,68.70 NE,527.79,34.95,7.5,<null>,
22581,2013-06-03,0,30.9,13.3,22.88,27.7,8.57,84.70 NE,49.50 NE,528.4,43.8,6.6,6.56,
22581,2013-06-04,0,32.6,13.1,23.58,18.1,4.26,77.50 NE,,534.42,39.27,5.9,6.04,
22581,2013-06-05,0,33.3,15.3,24.5,22.9,5.86,38.40 N,68.60 NE,493.35,39.91,5.9,6.17,
22581,2013-06-06,0,32.9,15.7,24.1,14.4,4.44,32.20 N,64.20 NE,512.55,36.89,5.9,6.05,
22581,2013-06-07,0,33.1,14,24.02,17.2,3.5,83.30 NE,61.00 NE,501.98,33.42,5.4,5.88,
22581,2013-06-08,2,30.5,15.2,22.82,19.1,7.62,144.50 SE,126.00 E,484.92,42.9,5.9,6.12,
22581,2013-06-09,0.2,28.8,12.4,21.21,31.5,4.96,90.30 E,100.30 E,419.51,53.42,4.7,4.74,
22581,2013-06-10,0,28.2,13.4,20.46,15.4,3.43,214.20 S,124.30 E,389.08,51.1,3.8,4.41,
22581,2013-06-11,4.2,28.9,15.4,20.93,22.2,7.31,101.90 E,123.50 E,480.5,56.88,5.4,5.49,
22581,2013-06-12,5.4,27.7,15.2,20.26,24.3,4.92,64.40 NE,202.80 S,495.03,70.67,4.6,4.73,
22581,2013-06-13,2,29,15.9,20.78,25.6,6.01,65.30 NE,199.90 S,400.57,64.32,3.9,4.55,
22581,2013-06-14,7,28.9,14,20.61,32.7,5.29,67.80 NE,107.80 E,509.23,69.52,4.9,4.95,
22581,2013-06-15,37,28.3,15.2,20.92,27.9,5.2,86.10 NE,41.50 N,451.8,68.5,4.5,4.6,
22581,2013-06-16,0.6,28.2,15.9,21.89,13.8,5.01,12.00 N,43.70 N,467.52,63.77,4.9,4.83,
22581,2013-06-17,0.2,30.2,14.7,22.21,24.5,4.84,103.60 E,42.10 N,530.14,56.48,5.6,5.53,
22581,2013-06-18,0,30.1,14.8,22.69,19.3,8.4,59.90 NE,65.80 NE,507.3,47.35,6.4,6.33,
22581,2013-06-19,0,29.7,13.6,22.06,27.9,9.87,74.00 NE,59.10 NE,548.84,45.55,6.7,6.9,
22581,2013-06-20,0,28.4,14.5,21.67,33.3,13.85,74.80 NE,62.90 NE,483.95,55.29,6.1,6.48,
22581,2013-06-21,0,25.2,15.5,19.82,26.4,10.19,78.20 NE,49.30 NE,385.09,61.98,4.2,4.77,
22581,2013-06-22,0,25.2,15.4,20.29,15.7,4.59,170.30 SE,62.60 NE,260.27,62.3,2.5,3.31,
22581,2013-06-23,0,29.4,13,21.21,20,4.95,91.10 E,71.50 NE,456.4,56.73,4.6,5.07,
22581,2013-06-24,0,25.1,15.2,19.71,16.1,4.55,201.50 S,207.20 S,237.18,70.19,2.1,2.93,
22581,2013-06-25,16,27.2,15.1,19.03,35,3.56,79.20 NE,155.90 SE,447.61,73.78,3.6,4.21,
22581,2013-06-26,11.6,26.3,14.9,18.79,30.2,2.61,124.70 E,64.90 NE,454.09,80.6,4.1,3.99,
22581,2013-06-27,0,29.1,14.5,20.46,13.2,2.64,87.80 NE,81.30 NE,513.88,66.78,5.1,4.89,
22581,2013-06-28,0,29.1,12.6,20.88,17,4.96,59.10 NE,57.00 NE,518.4,50.42,5.7,5.77,
22581,2013-06-29,0,29.2,11.8,20.72,16,5.24,68.00 NE,57.20 NE,527.79,44.23,5.7,6.07,
22581,2013-06-30,0,29.4,13.1,21.45,20.9,7.14,51.80 NE,60.60 NE,510.81,48.45,6.2,6.1,
22581,2013-07-01,0,29.8,11.5,21.25,24.6,4.39,90.00 E,46.00 NE,517.55,48.77,5.8,5.65,
22581,2013-07-02,0,29.1,14.9,22.2,14.5,4.85,110.70 E,91.50 E,490.84,44.65,5.1,5.67,
22581,2013-07-03,9.4,27.3,15,19.98,27,6.88,79.10 NE,60.00 NE,411.28,62.59,3.9,4.65,
22581,2013-07-04,1.6,25.4,14.5,18.65,19.9,5.4,75.20 NE,55.90 NE,357.21,77.73,3.1,3.52,
22581,2013-07-05,11.2,22.4,13.7,17.86,15.8,3.93,98.30 E,13.50 N,279.69,80.04,2.1,2.78,
22581,2013-07-06,2.2,23.5,15.8,18.87,20,2.85,121.10 E,59.30 NE,280.04,76.4,2.2,2.95,
22581,2013-07-07,12.2,23.5,14.9,18.07,20.5,4.12,114.80 E,86.50 NE,356.4,83.93,2.8,3.37,
22581,2013-07-08,49.4,23.5,13.4,17.83,20,5.96,281.60 O,197.70 S,376.62,85.09,3,3.58,
22581,2013-07-09,5.8,24.7,14.3,17.11,21.8,3.2,62.40 NE,62.60 NE,382.86,85.86,3.1,3.49,
22581,2013-07-10,7.8,23.2,14,16.6,6,1.06,54.10 NE,23.00 N,293.26,83.79,0.7,2.83,
22581,2013-07-11,11.4,24.7,12.9,17.18,6.7,2.11,69.60 NE,180.30 S,383.99,80.93,2.9,3.65,
22581,2013-07-12,0,27,13.1,18.56,9.4,1.86,119.00 E,165.00 SE,412.24,71.6,3.6,4.11,
22581,2013-07-13,0,27.1,13,19.73,6.1,2,98.60 E,99.80 E,463.04,64.64,4.2,4.61,
22581,2013-07-14,1,27.4,12.3,20.06,7.2,1.9,69.20 NE,108.50 E,454.75,60.95,4.1,4.58,
22581,2013-07-15,0.2,27.3,13.2,20.54,5.7,1.68,211.30 S,187.90 S,432.31,62.78,3.9,4.29,
22581,2013-07-16,1,23.4,15.2,18.17,7.1,2.16,54.10 NE,232.90 SO,246.59,75.01,2.1,2.6,
22581,2013-07-17,0,26.5,15,19.95,7.3,2.6,214.40 S,110.60 E,372.66,64.94,3.2,3.91,
22581,2013-07-18,8.6,25,14.6,18.08,7.4,2.15,296.50 O,197.30 S,336.21,78.88,2.6,3.22,
22581,2013-07-19,3.8,25.9,14.7,18.7,7.5,1.34,125.40 E,175.80 SE,393.95,76.69,3.3,3.68,
22581,2013-07-20,5.2,25.1,14.6,19,5.4,1.75,225.10 SO,192.80 S,402.47,75.54,3.4,3.77,
22581,2013-07-21,29.8,22.9,13.8,17.65,7.2,2.79,,201.80 S,320.74,81.14,2.5,3.11,
22581,2013-07-22,8,25.2,15.1,17.82,5,1.45,229.70 SO,194.10 S,285.55,83.14,2.1,2.81,
22581,2013-07-23,6.8,26.7,13.5,19.56,6.9,2.09,207.10 S,182.80 S,437.73,70.19,4.1,4.25,
22581,2013-07-24,0,27.3,12.3,20,5.8,2.1,354.50 NO,38.00 N,491.8,61.18,4.4,4.85,
22581,2013-07-25,0,24.9,13.2,19.19,5.9,1.56,201.30 S,206.10 S,320.98,70.29,2.5,3.3,
22581,2013-07-26,0,28.6,11.9,20.33,6.9,2,,126.50 E,519.65,63.35,5,4.91,
22581,2013-07-27,0.6,29.3,12.3,20.17,11.7,1.92,2.40 N,143.20 SE,497.9,61.4,4.6,4.81,
22581,2013-07-28,0.4,27.6,13.6,19.18,7.6,1.66,116.00 E,203.60 S,428.65,71.84,3.6,4.02,
22581,2013-07-29,0,28,11.8,20.05,7.9,1.75,199.60 S,175.10 SE,516.1,62.98,4.9,4.83,
22581,2013-07-30,0,28.7,11.6,20.3,6.1,3.07,351.90 NO,74.30 NE,526.35,49.75,5.2,5.48,
22581,2013-07-31,0,29.6,9.4,19.78,4.8,1.59,228.50 SO,205.30 S,515.3,49.3,4.8,5.2,
22581,2013-08-01,0,28.7,11.9,20.38,4.9,1.78,43.80 N,77.90 NE,531.67,52.26,4.9,5.22,
22581,2013-08-02,0,29.4,11.1,20.54,7.5,2.16,90.10 E,76.30 NE,445.85,45.69,4.2,4.93,
22581,2013-08-03,0,28.7,11.6,20.88,7.2,2.3,205.40 S,114.00 E,434.75,47.32,4.1,4.8,
22581,2013-08-04,1.4,27.7,11.7,18.98,8,2.2,202.20 S,132.70 E,429.53,66.25,4,4.18,
22581,2013-08-05,0,28.2,11.5,19.93,4.9,1.79,121.10 E,49.20 NE,457.68,57.47,4.1,4.59,
22581,2013-08-06,0,28.8,11.8,20.86,5.2,1.77,213.50 S,161.60 SE,482.29,57.45,4.5,4.77,
22581,2013-08-07,0,31,13.2,21.74,6.2,1.97,80.20 NE,116.30 E,474.93,57.32,4.6,4.83,
22581,2013-08-08,0,30.9,14.7,21.6,5.7,1.6,206.50 S,187.20 S,502.82,60.41,4.5,4.81,
22581,2013-08-09,0,30.4,13.8,21.31,7.1,2.66,356.60 NO,35.20 N,493.6,50.61,4.7,5.14,
22581,2013-08-10,0,28.3,14,20.69,10.8,2.76,73.30 NE,55.90 NE,434.18,50.64,4.3,4.68,
22581,2013-08-11,2.4,24.6,15,18.4,7.6,2.28,210.50 S,55.30 NE,221.43,71.93,1.8,2.49,
22581,2013-08-12,1.6,23.6,14.4,17.51,7,1.34,219.30 S,168.60 SE,212.51,78.68,1.6,2.22,
22581,2013-08-13,0,26.6,13.7,19.36,7.5,2.4,109.30 E,72.10 NE,384.43,65.54,3.5,4.01,
22581,2013-08-14,0,28.3,11.4,19.69,7.8,3.26,105.20 E,75.50 NE,501.53,55.01,4.9,5.27,
22581,2013-08-15,0,28.8,11.6,20.01,7.5,2.89,109.80 E,39.30 N,449.81,51.86,4.4,4.96,
22581,2013-08-16,0,29.5,11.7,20.5,6.6,2.78,7.80 N,43.20 N,512.95,48.24,4.8,5.43,
22581,2013-08-17,0,28.4,11.4,20.42,8.3,3.13,43.00 N,75.60 NE,477.59,49.21,4.4,5.17,
22581,2013-08-18,0,28.8,12.8,20.98,8.5,2.5,82.10 NE,90.60 E,450.61,51.91,4.2,4.81,
22581,2013-08-19,0,26.9,10.8,19.28,8.7,2.59,16.20 N,77.50 NE,455.67,53.85,4.1,4.71,
22581,2013-08-20,0,27.4,10.4,19.72,6.6,2.9,54.90 NE,122.50 E,462.03,48.81,4.1,4.99,
22581,2013-08-21,11.4,22.5,13.6,17.79,7.3,2.57,12.50 N,70.70 NE,192.79,64.33,1.5,2.49,
22581,2013-08-22,27.8,24.1,14.5,17.49,8.7,2.77,18.60 N,11.00 N,279.43,80.05,2.3,2.85,
22581,2013-08-23,2.4,24.7,14.6,18.61,7.7,1.88,309.80 O,24.30 N,298.49,73.45,2.5,3.15,
22581,2013-08-24,2,27,14.9,19.59,6.8,2.2,109.90 E,71.20 NE,408.9,69.68,3.4,4.11,
22581,2013-08-25,0,27.3,13.1,19.48,6.8,2.84,8.80 N,71.90 NE,346.94,64.65,3.1,3.88,
22581,2013-08-26,0,22.7,14.7,18.24,8.5,3.7,103.30 E,57.60 NE,202.61,70.8,1.7,2.56,
22581,2013-08-27,35.4,22.8,14.9,17.35,6.5,2.79,213.00 S,338.30 NO,206.06,83.04,1.3,2.2,
22581,2013-08-28,0,25.4,15.2,18.94,6.8,2.3,123.90 E,148.60 SE,396.93,68.73,3,4,
22581,2013-08-29,0,25,10.8,17.69,7.1,2.65,15.90 N,70.30 NE,325.08,66.49,2.7,3.6,
22581,2013-08-30,0,26.6,11,18.61,7,2.17,342.40 NO,291.80 O,481.65,60.53,4,4.82,
22581,2013-08-31,1.2,27.5,10.5,19.09,8.6,1.99,77.70 NE,7.30 N,494.59,59.21,4.4,4.9,
22581,2013-09-01,3,27.2,12.9,18.56,13.5,2.06,355.10 NO,338.80 NO,411.8,72.06,3.2,4.02,
22581,2013-09-02,0,28.3,11.4,19.07,7.7,2.17,36.10 N,352.50 NO,511.75,62.62,4.4,4.94,
22581,2013-09-03,1.6,25.3,11.5,18.11,5.7,1.95,6.30 N,65.30 NE,383.19,67.04,3.1,3.87,
22581,2013-09-04,0,23.5,12.3,18.15,8.1,4.16,105.40 E,69.50 NE,259.53,64.56,2.3,3.28,
22581,2013-09-05,5.2,23.8,15.2,18.25,5.5,2.1,332.40 NO,94.70 E,217.42,72.52,1.5,2.59,
22581,2013-09-06,0.6,24.9,11.9,17.94,8.3,2.91,34.00 N,13.90 N,352.15,75.35,3,3.57,
22581,2013-09-07,5.4,22.7,15.4,17.78,10,3.09,349.00 NO,41.30 N,191.97,79.51,1.4,2.27,
22581,2013-09-08,0,23.7,14.5,18.1,5.3,1.73,345.60 NO,332.50 NO,260.11,74.69,1.8,2.83,
22581,2013-09-09,0.2,24.7,14.7,19.01,6.3,2.78,219.80 S,201.10 S,341.82,73.14,2.8,3.56,
22581,2013-09-10,0,26.6,15.9,19.8,7.6,1.41,102.10 E,142.70 SE,313.01,72.56,2.6,3.29,
22581,2013-09-11,0,26.2,14.7,19.91,8,3.35,130.50 E,66.90 NE,331.42,68.54,3,3.65,
22581,2013-09-12,0.2,25,14.4,19.09,9,4.41,118.80 E,63.80 NE,282.58,66.77,2.5,3.39,
22581,2013-09-13,0,24.2,14.1,18.26,10.4,4.79,113.50 E,54.10 NE,276.8,67.65,2.4,3.33,
