Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
2,2013-04-18,0,31.5,5.6,20.98,23.3,7.19,253.7 SO,272.7 O,496.79,22.03,6.4,<null>,
2,2013-04-19,0,32.7,6.4,19.16,21.1,3.9,251.1 SO,338.2 NO,549.18,27.39,5.8,6.7,
2,2013-04-20,0,30,4.3,17.26,21.9,5.08,264.7 SO,272.8 O,560.73,25.65,6.2,<null>,
2,2013-04-21,0,31.3,5.1,18.51,13.1,3.73,264.7 SO,193.7 S,576.58,22.51,5.2,6.98,
2,2013-04-22,0,30.8,1.7,18,14.1,3.47,273.7 O,275.3 O,564.46,19.21,5.8,6.97,
2,2013-04-23,0,29.6,6.5,19.61,20.2,6.64,298.9 O,259 SO,466.21,19.74,6,<null>,
2,2013-04-24,0,30.2,3.8,19.45,13.8,3.93,105.7 E,167.8 SE,569.49,19.85,5.7,<null>,
2,2013-04-25,0,30.4,8.3,20.21,21.3,3.76,102.2 E,190.1 S,452.62,42.75,4.7,5.49,
2,2013-04-26,0,32.9,12.5,22.75,13.4,2.68,88.4 NE,7.8 N,475.66,38.17,4.7,5.63,
2,2013-04-27,0,31.1,10.3,21.13,10.2,1.8,254.6 SO,283.9 O,380.24,35.27,3.5,4.77,
2,2013-04-28,0,30.5,8.7,20.75,23.6,5.76,267.1 SO,273.9 O,544.85,31.22,6.5,6.79,
2,2013-04-29,0,29.3,6.5,19.21,14.2,2.97,268.6 SO,,526.7,16.29,5.2,6.4,
2,2013-04-30,0,29.6,1.2,16.78,20.9,4.39,254.5 SO,220.2 S,560.25,18.87,6,<null>,
2,2013-05-01,0,30.2,1.4,17.06,7.8,2.1,270.6 O,141.3 SE,562.35,17.88,5.1,6.55,
2,2013-05-02,0,32.3,3,18.73,19.3,3.45,139.7 SE,58.6 NE,558.4,28.93,5.7,6.72,
2,2013-05-03,0,29.8,9.6,19.43,10.7,1.93,92 E,16.6 N,496.62,48.84,4.8,5.31,
2,2013-05-04,0,27.9,6.6,18.66,24.3,7.55,259.3 SO,231.2 SO,555.81,35.52,6.3,<null>,
2,2013-05-05,0,29.7,8.9,19.09,7.5,2.54,200.6 S,172.4 SE,529.77,26.29,4.9,6.19,
2,2013-05-06,0,32.1,6.2,19.36,12.7,2.99,148 SE,197.3 S,538.36,35.2,5.1,6.19,
2,2013-05-07,0,32.4,8.6,21.51,10.4,1.88,254 SO,337.7 NO,552.88,25.73,5.4,6.3,
2,2013-05-08,0,30.7,5.3,19.67,8.4,2.39,309.9 O,110.3 E,547.34,28.84,5.2,6.17,
2,2013-05-09,0,31.5,6.7,20.58,7.5,1.64,166.4 SE,58.6 NE,456.39,28.58,4.2,5.45,
2,2013-05-10,0,31.2,9.1,21.59,16.5,4.91,325.2 NO,267.2 SO,527.89,26.46,6.2,6.75,
2,2013-05-11,0,29.3,9.5,20.78,18.4,3.88,254 SO,254.3 SO,437.25,24.62,4.8,5.87,
2,2013-05-12,0,28.7,9.7,20.09,26.9,6.33,116.5 E,201.2 S,490.92,47.57,5.6,5.83,
2,2013-05-13,0,24.2,10.8,17.02,19.9,4.6,133.5 E,55.5 NE,356.92,66.98,3.2,3.81,
2,2013-05-14,0,26,11.9,17.6,14.2,3.22,105.7 E,178.2 SE,378.65,72.75,3.2,3.8,
2,2013-05-15,0,25.8,10.4,18.58,10.9,1.72,174.7 SE,174.6 SE,364.45,67.78,3.3,3.77,
2,2013-05-16,0,31.4,9.1,20.37,7.8,1.27,170.2 SE,45.2 NE,413.6,50.5,4.1,4.68,
2,2013-05-17,0,32.4,9.6,22.37,11.6,1.85,197.1 S,341.6 NO,479.73,40.84,4.7,5.43,
2,2013-05-18,0,33.7,11.9,22.67,12.4,2.12,277.7 O,43.2 N,454.42,42.47,4.5,5.25,
2,2013-05-19,0,34,10.4,22.98,8.7,1.81,152.5 SE,26.4 N,504.43,34.16,5.1,5.66,
2,2013-05-20,0,34.6,11.6,23.44,15.5,4.53,267.2 SO,232.3 SO,535.16,27.67,6.5,6.74,
2,2013-05-21,0,34.8,7.9,22.51,13.8,2.94,268.8 SO,321.2 NO,524.57,26.64,5.6,6.27,
2,2013-05-22,0,33.3,7.8,21.71,22.2,3.43,107.9 E,96.3 E,502.04,32.53,5.3,5.98,
2,2013-05-23,0,33.9,10.6,22.31,24.6,4.78,137.2 SE,112.5 E,478,41.4,5.5,5.88,
2,2013-05-24,0,34.7,12.7,22.44,25.1,5.46,105.1 E,192.9 S,491.97,37.67,5.8,6.34,
2,2013-05-25,0,30.6,15.3,21.15,13.8,2.24,187 S,347.8 NO,396.85,48.74,3.7,4.48,
2,2013-05-26,0,30.3,13.2,20.35,11.8,3.57,61.2 NE,32.4 N,464.98,62.53,4.8,4.69,
2,2013-05-27,0,31.5,9.9,21.52,12,2.97,78.7 NE,33 N,510.02,53.04,5.3,5.27,
2,2013-05-28,0,31.2,11.9,21.51,11.5,2.89,215.5 S,217.8 S,382.59,51.14,3.7,4.54,
2,2013-05-29,0,32.8,13.4,23.36,20.5,3.37,130.9 E,205.2 S,482.17,45.1,5,5.51,
2,2013-05-30,0,35.3,11.8,24.1,15.6,2.42,71.8 NE,23.9 N,515.74,33.36,5.5,5.95,
2,2013-05-31,0,35.5,13.9,24.6,12.2,3.34,23 N,26.7 N,504.43,39,5.6,5.87,
2,2013-06-01,0,35,12.9,24.47,12.9,3.81,61.1 NE,46.3 NE,517.85,34.96,5.9,6.12,
2,2013-06-02,0,33.3,11.6,23.23,23.4,5.48,63.1 NE,53.6 NE,539.51,39.43,6.3,6.34,
2,2013-06-03,0,32.3,11.3,22.56,9.8,2.72,67.6 NE,21.9 N,500.73,43.77,5.5,5.33,
2,2013-06-04,0,35.5,11.7,23.94,9.8,2.83,70.2 NE,46.8 NE,531.9,39.79,5.5,5.87,
2,2013-06-05,0,35.5,13.5,24.14,9.9,2.59,28.2 N,12.2 N,524.85,39.03,5.4,5.81,
2,2013-06-06,0,35,12.7,23.7,10.2,2.79,97 E,24.2 N,496.24,37.14,5.1,5.7,
2,2013-06-07,0,32.4,12.1,23.27,11.4,3.01,55.3 NE,48.2 NE,479.22,35.77,5.1,5.52,
2,2013-06-08,0,30.8,14.5,21.7,16.2,3.9,123.7 E,170.2 SE,468.89,49.69,4.7,5.11,
2,2013-06-09,0,31.1,11.6,20.86,15.7,3.22,29 N,48.2 NE,481.2,56.09,4.9,4.92,
2,2013-06-10,0,30.9,13.2,20.21,17.5,1.48,114.3 E,149.5 SE,399.9,56.49,3.7,4.19,
2,2013-06-11,0,31.6,14.7,20.51,21.9,4.15,105.8 E,237.7 SO,521.75,62.53,5.2,5.23,
2,2013-06-12,0,28.4,14.8,20.1,16,4.53,149 SE,188.3 S,482.09,71.34,4.4,4.63,
2,2013-06-13,0,29,14.9,20.58,19.8,5.01,,182.9 S,468.41,66.47,4.7,4.81,
2,2013-06-14,0,30.5,12.6,20.49,14.7,2.41,165.1 SE,60.4 NE,524.5,70.95,5,4.77,
2,2013-06-15,0,30.4,15.3,21.6,11.5,2.45,78.3 NE,37.1 N,475.8,66.72,4.4,4.59,
2,2013-06-16,0,29.7,15.3,21.24,11.1,2.26,78.3 NE,137.1 SE,445.33,66.8,4.2,4.32,
2,2013-06-17,0,32.8,12.2,22.05,11.1,2.27,67.5 NE,348.8 NO,537.05,54.31,5.7,5.35,
2,2013-06-18,0,32.6,13.6,22.57,14.5,3.48,70.4 NE,61.5 NE,522.64,47.65,5.9,5.65,
2,2013-06-19,0,31.7,10.5,21.58,20,4.13,97.8 E,41.1 N,545.98,47.27,6,5.86,
2,2013-06-20,0,30.7,12.4,21.38,18.8,5.86,93.7 E,54.4 NE,463.68,56.16,5.2,5.25,
2,2013-06-21,0,26.3,15.4,19.68,18.1,5.54,65.7 NE,50.4 NE,359.77,61.27,3.7,4.14,
2,2013-06-22,0,25.5,15.7,19.53,11,1.57,77.9 NE,17.8 N,233.57,67.71,1.8,2.68,
2,2013-06-23,0,30.8,10.3,21.01,15.1,4.68,71.6 NE,72.4 NE,508.12,56.65,5.8,5.45,
2,2013-06-24,0,28.1,13.5,19.72,14.7,2.02,180.2 S,120.1 E,297.23,71.43,2.5,3.21,
2,2013-06-25,0,29.8,14.6,18.81,19.6,3.27,160.6 SE,212.5 S,465.94,78.49,4.2,4.25,
2,2013-06-26,0,27.2,12.5,18.2,23.4,2.45,100.9 E,185.5 S,452.36,79.81,4.2,4.02,
2,2013-06-27,0.6,30,11.5,20.36,13.1,3.7,112.3 E,97.7 E,485.72,60.34,5.1,5.09,
2,2013-06-28,0,31.4,11,21.6,13.2,3.91,96.4 E,46.5 NE,501.97,41.84,5.7,5.9,
2,2013-06-29,0,30.7,10.7,21.41,16.8,4.39,124 E,56.4 NE,522.87,40.58,5.6,6.08,
2,2013-06-30,0,31,10.5,21.43,18.2,5.87,94.9 E,53.5 NE,476.57,45.21,5.7,5.86,
2,2013-07-01,0,31.3,9.7,21.61,11.3,3.55,59.9 NE,52.8 NE,495.28,45.52,5.4,5.51,
2,2013-07-02,0,31.4,14.7,22.74,18.6,5.42,120.7 E,111.9 E,454.32,39,4.8,5.88,
2,2013-07-03,7.8,28.7,12.9,18.55,22.1,3.14,133.7 E,27.8 N,318.35,73.35,2.8,3.3,
2,2013-07-04,26.2,25.9,15,18.81,21.7,2.54,125.4 E,27.6 N,388.2,79.26,3.1,3.52,
2,2013-07-05,3.2,24.6,13.4,18.22,7,1.12,88.3 NE,22.3 N,214.89,78.97,1.7,2.27,
2,2013-07-06,10.2,24.7,15.3,18.55,11.2,1.31,138.5 SE,334.6 NO,291.75,80.74,2.3,2.88,
2,2013-07-07,9.8,25.1,14.7,17.93,13.5,2.4,76.5 NE,257.6 SO,389.74,87.26,3,3.46,
2,2013-07-08,40,25,14,17.47,11.8,3.81,182.5 S,200.8 S,361.64,87.06,2.7,3.35,
2,2013-07-09,7.2,24.6,14.1,16.9,8.3,1.52,116.5 E,64.9 NE,321.99,88.71,2.4,2.95,
2,2013-07-10,13.2,26.7,12.4,17.51,12.4,1.2,163.6 SE,348.9 NO,457.17,84.01,3.7,4.03,
2,2013-07-11,1.6,26.9,13.3,17.74,20.6,1.41,187.6 S,175.3 SE,436.02,84.41,3.6,3.9,
2,2013-07-12,0.4,26.9,12.3,18.65,19.3,1.76,131.8 E,64.1 NE,461.57,75.61,4.3,4.3,
2,2013-07-13,0,28.2,12.1,19.92,10.6,1.93,61.8 NE,19.8 N,519.3,67.09,4.7,4.9,
2,2013-07-14,0,29.3,10.9,20.4,11.1,1.33,51.5 NE,322.5 NO,522.57,62.27,4.8,4.94,
2,2013-07-15,2,26.9,12,19.46,14.1,2.11,169.8 SE,166.8 SE,466.89,72.93,4.1,4.29,
2,2013-07-16,6.2,22.4,14.2,17.73,6.4,1.66,153 SE,196.1 S,242.03,84.45,1.8,2.3,
2,2013-07-17,0,27.6,14.6,19.84,14.8,2.86,166.1 SE,141.6 SE,481.67,70.31,4.4,4.57,
2,2013-07-18,7.4,24.8,13.9,17.93,22,3.08,136.4 SE,157.1 SE,391.25,84.25,3,3.54,
2,2013-07-19,1,24.8,14.9,18.3,10.1,1,73.5 NE,184.5 S,294.2,84.16,2.3,2.81,
2,2013-07-20,9.6,24.6,14.7,18.76,6.8,2.18,125.2 E,186.8 S,454.17,83.12,3.6,3.98,
2,2013-07-21,7.8,22.4,14,17.54,20.4,3.82,126.9 E,202.4 S,322.22,87.07,2.4,3.02,
2,2013-07-22,21.2,25.8,14.7,17.46,10.2,1.14,80.4 NE,189.1 S,381.92,91.34,2.9,3.29,
2,2013-07-23,4,27.1,13.5,19.55,8.2,1.42,216.4 S,178.7 SE,516.09,74.65,4.8,4.63,
2,2013-07-24,0,28.4,11,19.42,6.7,1.37,72.1 NE,355.2 NO,546.79,68.86,5.2,4.96,
2,2013-07-25,0,25.2,12.5,19.11,4.4,0.72,172.2 SE,187.3 S,371.48,76.73,3.3,3.47,
2,2013-07-26,0,29.9,10.9,20.05,9.3,1.51,121.5 E,33.8 N,543.06,67.8,5.2,4.93,
2,2013-07-27,0.6,30.5,11.4,19.61,8.4,1.17,39.5 N,354.7 NO,477.87,70.52,4.2,4.42,
2,2013-07-28,2.2,29,12.4,18.9,15.8,1.45,172 SE,172.8 SE,482.73,78.44,4.2,4.24,
2,2013-07-29,0,29.9,11.6,20.26,10.1,1.98,101.7 E,88.7 NE,552.37,62.69,5.4,5.17,
2,2013-07-30,0,29.5,9.7,19.91,9.4,2.98,29 N,30 N,539.23,55.81,5.7,5.41,
2,2013-07-31,0,29.6,7.8,19.38,10.4,1.87,129.1 E,18.4 N,512.48,56.57,5,5.05,
2,2013-08-01,0,29.3,9.6,19.81,8.4,1.6,93 E,351.8 NO,535.53,57.44,5.1,5.12,
2,2013-08-02,0,30.5,10.9,20.69,9.3,2.35,95.5 E,358.2 NO,546.81,49.94,5.2,5.56,
2,2013-08-03,0,28.9,10.7,20.57,10.6,3.24,77.7 NE,147.7 SE,493.67,53.88,4.9,5.18,
2,2013-08-04,3,27.8,10.7,17.98,4.1,0.95,228.7 SO,16.6 N,435.91,75.79,3.6,3.89,
2,2013-08-05,0,29,9.6,19.62,10,1.21,147.3 SE,329.8 NO,543.47,64.27,4.8,4.94,
2,2013-08-06,0,29.3,10.5,20.43,7.2,1.46,116.8 E,168.6 SE,539.82,63.72,4.8,4.99,
2,2013-08-07,0,31.6,11.7,21.35,10.8,2.04,101.3 E,46.6 NE,522.04,59.86,5.2,5.13,
2,2013-08-08,0,31.7,12,20.94,7.4,1.31,172 SE,312.7 O,523.01,65.17,4.8,4.83,
2,2013-08-09,0,31.3,12.8,21.21,8.5,2.16,103.2 E,25.8 N,533.97,52.57,5.1,5.32,
2,2013-08-10,0,29.9,11,20.26,18.8,3.18,73.9 NE,36.7 N,421.63,58.58,4.1,4.52,
2,2013-08-11,6.4,24.9,14.8,18.32,10.4,2.29,196.7 S,34.3 N,254.82,79.5,2.1,2.57,
2,2013-08-12,2.2,24,13.6,17.62,9.1,1.14,117.4 E,103.4 E,258.4,85.85,2.2,2.41,
2,2013-08-13,0,28.6,12.8,19.42,12.1,2.85,78.7 NE,37.9 N,419.8,69.05,4.1,4.26,
2,2013-08-14,0,28.7,11.3,19.67,12.2,3.84,87.6 NE,47.2 NE,514.22,59.83,5.2,5.3,
2,2013-08-15,0,29.5,9.9,19.88,11.8,3.52,65.1 NE,63.8 NE,518.09,56.92,5.2,5.37,
2,2013-08-16,0,30.4,9.8,20.41,9.8,2.55,60.7 NE,37.2 N,521.82,53.98,5.2,5.32,
2,2013-08-17,0,29.4,9.2,20.08,11.1,2.92,23.6 N,47.1 NE,460.24,56.84,4.6,4.84,
2,2013-08-18,0,29.7,11.1,20.25,13.4,2.63,41.2 N,40.6 N,448.12,59.56,4.5,4.64,
2,2013-08-19,0,27.9,8.5,18.73,7.3,1.95,53 NE,49.1 NE,460.07,59.54,4.3,4.56,
2,2013-08-20,0,29,8,19.07,12.6,2.7,107.7 E,40.3 N,477.06,55.9,4.5,4.95,
2,2013-08-21,5.2,24.2,10.9,16.89,8,0.72,200.4 S,300.4 O,192.48,76.71,1.3,2.17,
2,2013-08-22,55.2,25.3,14.2,17.46,5.8,0.83,90.2 E,1.8 N,278.61,87.2,1.9,2.66,
2,2013-08-23,0.2,26.1,14,18.73,4.6,0.88,90.5 E,2.8 N,349.81,78.11,2.7,3.39,
2,2013-08-24,5.4,28.3,14.6,19.75,11.5,1.97,145.7 SE,64.6 NE,418.24,75.12,3.5,4.06,
2,2013-08-25,0,27.3,13.2,19.47,11.7,3,86.9 NE,56.2 NE,328.19,70.98,3.3,3.59,
2,2013-08-26,0,22.2,14.6,18.05,10.8,3.88,46.2 NE,42.2 N,216.53,77.58,1.8,2.45,
2,2013-08-27,16.6,22.8,15.6,17.45,13.9,2.99,108 E,67 NE,196.08,89.96,1.4,1.95,
2,2013-08-28,0,25.9,12.5,18.44,11.3,2.3,135.1 SE,80 NE,315.45,74.43,2.6,3.32,
2,2013-08-29,0,25.7,9.2,17.01,12.9,2.49,83.4 NE,55.2 NE,381.67,73.35,3.3,3.83,
2,2013-08-30,0,27.1,9.9,18.11,4.8,1.21,227.4 SO,302.4 O,555.85,69.02,4.6,5.02,
2,2013-08-31,0.2,28.8,8.5,18.43,21.8,1.36,106.5 E,111 E,526.14,70.12,4.6,4.82,
2,2013-09-01,2.2,27.7,11.5,17.92,8.1,1.16,122.8 E,309.1 O,427.15,81.85,3.3,3.87,
2,2013-09-02,0,29.3,9.6,18.82,11.4,1.94,87.7 NE,27.5 N,532.89,66.21,4.9,5.02,
2,2013-09-03,6.4,25.5,9.8,17.03,14.8,2.27,169.5 SE,33.4 N,320.95,79.39,2.6,3.21,
2,2013-09-04,0,23.7,11.6,18.14,15.3,6.05,77.1 NE,59 NE,304.76,69.75,2.9,3.67,
2,2013-09-05,5.6,24.9,13.3,17.87,8.6,2.29,161.7 SE,59.6 NE,237.1,80.41,1.8,2.61,
2,2013-09-06,3.2,26.8,10.8,17.64,7.4,1.12,86.9 NE,3.9 N,341.59,84.36,2.6,3.23,
2,2013-09-07,0.6,24.3,15.1,18.66,11.8,3.58,40.6 N,38.7 N,290.75,79.23,2.2,3.09,
2,2013-09-08,0,24.4,14.2,18.18,3.7,1.08,219.9 S,212.8 S,287.9,80.98,2.2,2.86,
2,2013-09-09,14.2,24.8,14,18.56,8.7,3.14,157.5 SE,174 SE,350.46,81.2,2.8,3.41,
2,2013-09-10,0.4,26.9,15.5,19.66,5.9,1.33,196.6 S,227.1 SO,401.25,82.81,3,3.63,
2,2013-09-11,0,26.2,14.4,19.78,13.7,4.15,53.2 NE,,337.63,74.66,3,3.59,
2,2013-09-12,1.2,25.4,13.8,18.78,13.2,4.38,84.5 NE,,294.72,75.22,2.7,3.23,
2,2013-09-13,0,24.5,13.2,18.14,15.8,5.91,98.1 E,39.4 N,363.62,73.49,3.3,3.86,
2,2013-09-14,2.2,23.5,11.8,17.38,22.5,4.44,63.5 NE,26.4 N,267.85,80.34,2.2,2.85,
2,2013-09-15,16.6,19.2,15.5,16.79,8,2.19,42.5 N,22.5 N,115.5,95.03,0.5,1.13,
2,2013-09-16,8.2,23.5,14.9,17.12,12.6,2.68,239.8 SO,199.3 S,229.62,94.08,1.6,2.22,
2,2013-09-17,66,24.1,15.5,17.88,11.2,4.35,169.2 SE,181.4 S,281.85,91.03,2.1,2.75,
2,2013-09-18,5,25.9,14.8,18.16,14,1.15,98 E,214.1 S,289.63,89.56,2.1,2.78,
2,2013-09-19,4.6,27.4,15.8,20.07,13.7,2.31,86.5 NE,175.4 SE,393.04,81.86,3.4,3.71,
2,2013-09-20,0,27.2,16.5,19.88,10.7,1.63,240.2 SO,185 S,396.08,86.34,3.3,3.51,
2,2013-09-21,1.6,27,16.2,19.45,15.2,1.77,107.9 E,6.4 N,274.81,82.06,2.1,2.78,
2,2013-09-22,0.6,26.4,15.5,19.39,4.2,1.32,8.4 N,7.4 N,375.88,81.43,2.8,3.39,
2,2013-09-23,0,29.1,15,20.12,9.4,1.82,193.8 S,40.7 N,429.54,80.3,3.3,3.88,
2,2013-09-24,0,28.7,13,19.88,5.8,1.6,55.4 NE,20.7 N,491.37,73.9,4.4,4.41,
2,2013-09-25,0,27.7,12,19.12,5.9,1.06,148.7 SE,17.8 N,459.81,73,3.9,4.15,
2,2013-09-26,8,27.6,9.1,18.12,11.4,2.28,34.8 N,106.1 E,497.33,77.75,4.1,4.38,
2,2013-09-27,0,22.4,14.3,17.31,12.4,3.83,223.9 S,193.2 S,244.96,89.46,1.8,2.34,
2,2013-09-28,2.2,25.4,12.8,18.25,11.7,3.89,188.4 S,192.2 S,467.83,79.74,3.9,4.31,
2,2013-09-29,1,28.1,13.7,19.99,12.7,1.43,,295.3 O,496.05,74.23,4.2,4.52,
2,2013-09-30,0,27.7,12.2,19.17,9.1,2.05,148.1 SE,22.9 N,484.92,77.96,4.1,4.36,
2,2013-10-01,12.2,26.2,14.1,17.5,9,2.05,217.4 S,162.9 SE,321,89.06,2.3,2.91,
2,2013-10-02,0,28,10.9,19,5.4,1.3,29 N,18.9 N,500.75,74.76,4.1,4.46,
2,2013-10-03,0,28,9.6,17.8,9,1.58,59.1 NE,,515.24,73.7,4.3,4.63,
2,2013-10-04,0,28.3,8.1,17.55,7.1,1.44,163.8 SE,,503.75,70.96,4.2,4.64,
2,2013-10-05,0,29.1,8.1,17.62,4.5,1.21,208.5 S,66.5 NE,494.68,72.76,3.9,4.53,
2,2013-10-06,0.4,29.2,7.7,18.69,6.8,1.98,202 S,52.5 NE,468.63,64.3,3.9,4.7,
2,2013-10-07,7.6,23.9,11.1,16.81,6.1,1.48,93 E,27 N,308.25,86.18,2.1,2.9,
2,2013-10-08,0,26.4,8.8,16.28,4.5,1.34,184.3 S,358.6 NO,489.05,76.39,3.5,4.41,
2,2013-10-09,0,27.6,8.1,17.71,8.7,2.09,245 SO,149.4 SE,475.03,69.3,4,4.61,
2,2013-10-10,0,27.7,13.7,18.93,7.2,1.54,166.2 SE,33.6 N,432.12,71.62,3.3,4.24,
2,2013-10-11,0,27.2,10.1,17.95,5.1,1.35,241.6 SO,61.8 NE,359.82,79.24,2.6,3.5,
2,2013-10-12,0.2,28.5,13.9,18.8,11.6,2.28,150.9 SE,86.3 NE,408.11,79.8,2.9,3.86,
2,2013-10-13,2.2,28.2,13.9,19.44,7.4,1.38,12.3 N,347.7 NO,378.11,77.2,2.9,3.64,
2,2013-10-14,0,28,9.6,18.07,4.6,1.06,104.6 E,26.2 N,455.78,70.88,3.8,4.25,
2,2013-10-15,0,29.2,6.8,17.23,5,1.07,236.3 SO,36.5 N,479.63,68.75,3.8,4.48,
2,2013-10-16,0,30.8,8.7,18.34,7.6,1.57,108.7 E,18.6 N,443.55,67.97,3.3,4.4,
2,2013-10-17,7.4,27.6,10.6,18.63,9.6,2.89,226.7 SO,347.3 NO,448.4,71.89,3.7,4.4,
2,2013-10-18,7.8,24.6,10.7,15.86,21.2,2.91,87 NE,105.7 E,338.77,87.7,2.4,3.14,
2,2013-10-19,5,26.2,10,16.93,9,2.48,257.1 SO,14.5 N,379.29,80.21,3,3.66,
2,2013-10-20,0.2,24.3,10.6,17.11,9,3.14,204.4 S,176.3 SE,431.43,79.78,3.4,4.08,
2,2013-10-21,0,25.6,9.6,16.62,4.8,1.27,115.4 E,30.1 N,351.57,76.28,2.5,3.54,
2,2013-10-22,27.6,24.7,9.6,15.38,10,2.07,155.4 SE,4.9 N,275.97,83.7,1.9,2.86,
2,2013-10-23,0,23.8,7.8,14.66,11,2.03,59.2 NE,15.1 N,458.64,73.69,3.5,4.4,
2,2013-10-24,0,24.5,3.6,13.19,9.4,2.99,38.2 N,46.4 NE,478.38,67.7,3.8,4.84,
2,2013-10-25,0,23.8,2.9,12.4,6.6,1.86,34.2 N,11 N,434.12,68.74,3.1,4.47,
2,2013-10-26,0,25.2,5.9,14.79,13.3,2.2,84.5 NE,33.6 N,341.34,76.54,2.4,3.75,
2,2013-10-27,0,11.6,10.8,11.18,1.3,0.71,255 SO,118.1 E,<null>,100,<null>,<null>,
2,2013-10-28,0,27.5,7.6,17.23,6,1.58,253.2 SO,29.4 N,385.3,72.84,3.2,4.12,
2,2013-10-29,0,26.8,9.8,17.03,6.4,1.41,175.1 SE,1.9 N,392.8,76.5,2.7,3.9,
2,2013-10-30,0,25.5,8.2,16.61,10.2,2.67,219.9 S,150.9 SE,352.3,78.35,2.7,3.57,
2,2013-10-31,0,24.8,13.1,17.97,9.8,1.85,98.3 E,66.3 NE,265.61,81.35,1.8,2.83,
2,2013-11-01,8.8,28.3,12.3,18.92,4.9,1.53,268.6 SO,355.2 NO,415.57,76.31,3.1,4.01,
2,2013-11-02,0.2,24.7,11.8,17.39,10,3.46,73.8 NE,33.4 N,352.96,78.83,2.3,3.54,
2,2013-11-03,0,22.3,9.3,15.11,14.7,4.63,170.5 SE,194.1 S,411.95,72.24,2.9,4.19,
2,2013-11-04,0.4,23.8,10.8,15.62,14.3,4.18,241.1 SO,177.6 SE,349.06,86.76,2.6,3.34,
2,2013-11-05,0,26.5,8.8,16.22,10.2,2.7,215.6 S,138.9 SE,419.19,78.98,3.1,4.09,
2,2013-11-06,0,26.9,9.2,17.03,15.2,4.15,56.8 NE,37 N,380.85,73.08,3.1,4.16,
2,2013-11-07,0,21.5,10,15.64,19.5,5.5,111.4 E,73.8 NE,216.7,69.42,1.9,3.03,
2,2013-11-08,0,23.7,10.6,15.69,12.1,2.52,167.8 SE,164.8 SE,258.08,71.45,1.8,3.09,
2,2013-11-09,0,26.2,7.2,16.2,9.1,2.05,223.3 S,10.1 N,409.75,71.53,3.1,4.16,
2,2013-11-10,0,24.2,8.1,15.08,10.3,3.69,90.3 E,39.3 N,432.42,76,3.3,4.32,
2,2013-11-11,0,24.3,6.2,14.97,14.5,3.94,152.5 SE,59 NE,418.02,69.07,3.5,4.47,
2,2013-11-12,0,20.2,6.4,13.54,13.8,4.89,99.5 E,51.2 NE,179.43,75.99,1.4,2.5,
2,2013-11-13,7,13.4,8.2,10.75,11.8,3.08,94.7 E,67.8 NE,122.95,89.68,0.5,1.41,
2,2013-11-14,1.6,18.5,7.3,12.34,9.9,2.96,172.6 SE,192.4 S,290.12,83.88,1.7,3.22,
2,2013-11-15,0.2,22.9,11.5,15.87,8.5,2.45,180.3 S,163.5 SE,250.09,79.59,1.5,3.09,
2,2013-11-16,0.6,18.3,12.4,14.74,11.7,3.97,219.1 S,183.9 S,132.62,90.89,0.5,1.78,
