Numero, Fecha, Temt, Dirv, Velv, Radg, Humr, Humh , Eto 
22581,2015-09-26,0,16.,325 NO,0,0,67,0,0,
22581,2015-09-26,0,16.,24 N,0.9,0,63,0,,
22581,2015-09-26,0,16.,277 O,1.4,0,63,0,,
22581,2015-09-26,0,16.,255 SO,0,0,66,0,,
22581,2015-09-26,0,16.,282 O,0,0,66,0,0,
22581,2015-09-26,0,17.,12 N,2.7,0,61,0,,
22581,2015-09-26,0,17.,69 NE,2.6,0,63,0,,
22581,2015-09-26,0,17.,344 NO,3.2,0,62,0,,
22581,2015-09-26,0,18,35 N,4.8,0,58,0,0,
22581,2015-09-26,0,16.,67 NE,2.4,0,64,0,,
22581,2015-09-26,0,16.,17 N,0.7,0,64,0,,
22581,2015-09-26,0,16.,7 N,0,0,64,0,,
22581,2015-09-26,0,16.,16 N,0.8,0,67,0,0,
22581,2015-09-26,0,15.,57 NE,0,0,81,0,,
22581,2015-09-26,0,14.,282 O,0,0,82,0,,
22581,2015-09-26,0,15.,286 O,0,0,81,0,,
22581,2015-09-26,0,16.,301 O,0,1.6,78,0,0,
22581,2015-09-26,0,19.,305 O,0,12.2,62,0,,
22581,2015-09-26,0,22.,38 N,0.2,50.7,40,0,,
22581,2015-09-26,0,23.,34 N,3.1,98.6,36,0,,
22581,2015-09-26,0,23.,86 NE,1.7,164.9,35,0,0.,
22581,2015-09-26,0,24.,109 E,2,209.2,35,0,,
22581,2015-09-26,0,23.,177 SE,0.7,287.4,35,0,,
22581,2015-09-26,0,23.,237 SO,3.7,294,37,0,,
22581,2015-09-26,0,23.,109 E,2.3,373.1,35,0,0.,
22581,2015-09-26,0,22.,54 NE,2.2,118,38,0,,
22581,2015-09-26,0,24,44 N,5.8,241.4,34,0,,
22581,2015-09-26,0,25,97 E,4.7,609.3,33,0,,
22581,2015-09-26,0,24.,77 NE,2.2,636.6,33,0,0.,
22581,2015-09-26,0,24.,11 N,3.6,462.6,34,0,,
22581,2015-09-26,0,24.,49 NE,3.5,561,33,0,,
22581,2015-09-26,0,24,171 SE,3.7,474.9,34,0,,
22581,2015-09-26,0,23.,136 SE,2.8,654.3,37,0,0.,
22581,2015-09-26,0,23.,100 E,4.2,532.3,36,0,,
22581,2015-09-26,0,23.,23 N,2.8,388.9,37,0,,
22581,2015-09-26,0,24.,141 SE,3.1,906.8,37,0,,
22581,2015-09-26,0,22.,107 E,4,557.2,39,0,0.,
22581,2015-09-26,0,23.,79 NE,3,856.5,37,0,,
22581,2015-09-26,0,23.,96 E,3.2,851.4,37,0,,
22581,2015-09-26,0,22.,16 N,1.3,627,41,0,,
22581,2015-09-26,0,21.,85 NE,4,346.2,39,0,0.,
22581,2015-09-26,0,22.,42 N,3.2,695.2,39,0,,
22581,2015-09-26,0,22.,125 E,3.7,860.8,40,0,,
22581,2015-09-26,0,22.,99 E,3.5,825.6,40,0,,
22581,2015-09-26,0,21.,67 NE,3.7,795.2,42,0,0.,
22581,2015-09-26,0,20.,109 E,3.8,774.6,45,0,,
22581,2015-09-26,0,20.,18 N,3.6,747.7,47,0,,
22581,2015-09-26,0,20.,98 E,2.9,725.4,48,0,,
22581,2015-09-27,0,11.,141 SE,0,0,79,0,0,
22581,2015-09-27,0,12.,295 O,0,0,70,0,,
22581,2015-09-27,0,12.,285 O,0,0,75,0,,
22581,2015-09-27,0,12.,305 O,0,0,74,0,,
22581,2015-09-27,0,12.,333 NO,0,0,75,0,0,
22581,2015-09-27,0,11.,304 O,0,0,84,0,,
22581,2015-09-27,0,11.,170 SE,0,0,87,0,,
22581,2015-09-27,0,11.,268 SO,0,0,85,0,,
22581,2015-09-27,0,12.,258 SO,0,0,80,0,0,
22581,2015-09-27,0,13.,352 NO,0,0,69,0,,
22581,2015-09-27,0,13.,332 NO,0,0,67,0,,
22581,2015-09-27,0,14.,286 O,0,0,61,0,,
22581,2015-09-27,0,15.,17 N,0,0,56,0,0,
22581,2015-09-27,0,15.,34 N,0.1,0,59,0,,
22581,2015-09-27,0,15.,337 NO,0,0,60,0,,
22581,2015-09-27,0,17.,351 NO,0,0,52,0,,
22581,2015-09-27,0,18.,21 N,0,1.7,47,0,0,
22581,2015-09-27,0,19.,17 N,1.3,17.5,43,0,,
22581,2015-09-27,0,21.,23 N,0,43.1,43,0,,
22581,2015-09-27,0,22.,51 NE,0,97.7,38,0,,
22581,2015-09-27,0,21.,39 N,0.7,89.8,38,0,0.,
22581,2015-09-27,0,22.,36 N,1.6,93.8,36,0,,
22581,2015-09-27,0,22.,23 N,3,136,33,0,,
22581,2015-09-27,0,22.,31 N,3.3,150.8,33,0,,
22581,2015-09-27,0,23.,354 NO,2.6,188.7,32,0,0.,
22581,2015-09-27,0,23.,357 NO,3.9,188.2,32,0,,
22581,2015-09-27,0,23.,10 N,1.6,187.3,33,0,,
22581,2015-09-27,0,23.,18 N,2.2,197.4,31,0,,
22581,2015-09-27,0,24.,31 N,4.5,454.8,31,0,0.,
22581,2015-09-27,0,23.,56 NE,3.9,310.4,31,0,,
22581,2015-09-27,0,24.,37 N,3.4,326,31,0,,
22581,2015-09-27,0,24.,34 N,4.4,468.1,31,0,,
22581,2015-09-27,0,23.,317 NO,4.3,392.8,30,0,0.,
22581,2015-09-27,0,23.,23 N,3,248.2,30,0,,
22581,2015-09-27,0,24.,334 NO,4.8,467.3,31,0,,
22581,2015-09-27,0,25,96 E,4.6,850.2,32,0,,
22581,2015-09-27,0,24.,84 NE,3.2,826.9,34,0,0.,
22581,2015-09-27,0,23.,100 E,3.6,324.5,35,0,,
22581,2015-09-27,0,24,29 N,4.7,545.6,34,0,,
22581,2015-09-27,0,24.,181 S,4.8,919.8,32,0,,
22581,2015-09-27,0,24,332 NO,4.4,853.9,34,0,0.,
22581,2015-09-27,0,23.,29 N,4.1,844.3,37,0,,
22581,2015-09-27,0,23.,307 O,3.5,834.7,40,0,,
22581,2015-09-27,0,22.,13 N,3.6,813.9,42,0,,
22581,2015-09-27,0,22.,310 O,3.6,793.1,46,0,0.,
22581,2015-09-27,0,22.,308 O,3.2,774.8,47,0,,
22581,2015-09-27,0,21.,39 N,3.3,751.4,51,0,,
22581,2015-09-27,0,21.,62 NE,2.6,724.8,51,0,,
22581,2015-09-27,0,20.,314 O,3.5,696.1,54,0,0.,
22581,2015-09-27,0,20.,76 NE,2.9,668.4,54,0,,
22581,2015-09-27,0,20.,89 NE,2.4,635.5,54,0,,
22581,2015-09-27,0,19.,45 NE,2.9,597.2,55,0,,
22581,2015-09-27,0,19,32 N,3.7,557.9,58,0,0.,
22581,2015-09-27,0,18.,57 NE,3.2,513,63,0,,
22581,2015-09-27,0,17.,16 N,4.6,467.1,67,0,,
22581,2015-09-27,0,17.,33 N,4.2,416.2,71,0,,
22581,2015-09-27,0,16.,10 N,4.6,361.7,75,0,0.,
22581,2015-09-27,0,15.,48 NE,3.6,312.4,79,0,,
22581,2015-09-27,0,14.,19 N,2.9,261.3,80,0,,
22581,2015-09-27,0,13.,49 NE,1.4,209,84,0,,
22581,2015-09-27,0,12.,307 O,0,150.2,90,0,0,
22581,2015-09-27,0,11.,39 N,0,61,93,0,,
22581,2015-09-27,0,10.,324 NO,0,63.3,94,0,,
22581,2015-09-27,0,9.9,271 O,0,17.3,94,0,,
22581,2015-09-27,0,9.4,27 N,0,0,94,0,0,
22581,2015-09-27,0,9.2,208 S,0,0,93,0,,
22581,2015-09-27,0,9.6,191 S,0,0,93,0,,
22581,2015-09-27,0,9.8,80 NE,0,0,93,0,,
22581,2015-09-27,0,10.,90 E,0,0,93,0,0,
22581,2015-09-27,0,10.,107 E,0,0,93,0,,
22581,2015-09-27,0,10.,124 E,0,0,92,0,,
22581,2015-09-27,0,10.,78 NE,0,0,92,0,,
22581,2015-09-27,0,10.,97 E,0,0,92,0,0,
22581,2015-09-27,0,10.,268 SO,0,0,91,0,,
22581,2015-09-27,0,10.,313 O,0,0,91,0,,
22581,2015-09-27,0,11,13 N,0,0,90,0,,
22581,2015-09-27,0,11.,29 N,0,0,88,0,0,
22581,2015-09-27,0,11.,356 NO,0,0,88,0,,
22581,2015-09-27,0,11.,334 NO,0,0,89,0,,
22581,2015-09-27,0,11,331 NO,0,0,89,0,,
22581,2015-09-27,0,11.,308 O,0,0,89,0,0,
22581,2015-09-27,0,11.,348 NO,0,0,87,0,,
22581,2015-09-27,0,11.,307 O,0,0,87,0,,
22581,2015-09-27,0,11.,342 NO,0,0,86,0,,
22581,2015-09-27,0,12.,328 NO,0,0,84,0,0,
22581,2015-09-27,0,12.,318 NO,0,0,85,0,,
22581,2015-09-27,0,12.,318 NO,0,0,85,0,,
22581,2015-09-27,0,12.,341 NO,0,0,84,0,,
22581,2015-09-27,0,13,312 O,0,0,85,0,0,
22581,2015-09-27,0,13.,305 O,0,0,86,0,,
22581,2015-09-27,0,13.,263 SO,0,0,86,0,,
22581,2015-09-27,0,14.,198 S,0,0,81,0,,
22581,2015-09-27,0,15.,37 N,1.2,0,76,0,0,
22581,2015-09-27,0,15.,78 NE,4.5,0,71,0,,
22581,2015-09-27,0,16,58 NE,1.7,0,68,0,,
22581,2015-09-27,0,16,347 NO,0,0,69,0,,
22581,2015-09-28,0,11.,245 SO,0,0,84,0,0,
22581,2015-09-28,0,11.,242 SO,0,0,85,0,,
22581,2015-09-28,0,12.,274 O,0,0,82,0,,
22581,2015-09-28,0,12.,272 O,0,0,81,0,,
22581,2015-09-28,0,13.,88 NE,0,0,77,0,0,
22581,2015-09-28,0,14.,255 SO,0,0,67,0,,
22581,2015-09-28,0,14.,283 O,0.4,0,69,0,,
22581,2015-09-28,0,14.,219 S,0,0,70,0,,
22581,2015-09-28,0,14,268 SO,0,0,74,0,0,
22581,2015-09-28,0,13.,258 SO,0,0,80,0,,
22581,2015-09-28,0,13.,269 SO,0,0,79,0,,
22581,2015-09-28,0,14,288 O,0.1,0,78,0,,
22581,2015-09-28,0,15.,306 O,0.1,0,70,0,0,
22581,2015-09-28,0,15,332 NO,0,0,74,0,,
22581,2015-09-28,0,16.,304 O,0.3,0,65,0,,
22581,2015-09-28,0,15.,309 O,0.1,0,73,0,,
22581,2015-09-28,0,16.,263 SO,0,2.2,71,0,0,
22581,2015-09-28,0,19.,258 SO,0,15.4,56,0,,
22581,2015-09-28,0,22.,57 NE,1.8,32.6,35,0,,
22581,2015-09-28,0,23.,50 NE,3.9,64.9,31,0,,
22581,2015-09-28,0,23.,63 NE,5.3,143.9,30,0,0.,
22581,2015-09-28,0,24.,66 NE,5.4,174.7,30,0,,
22581,2015-09-28,0,24.,45 NE,6.5,231.5,30,0,,
22581,2015-09-28,0,23.,77 NE,6.6,221.9,31,0,,
22581,2015-09-28,0,23.,44 N,5.5,158.9,31,0,0.,
22581,2015-09-28,0,24.,78 NE,5,210.5,31,0,,
22581,2015-09-28,0,25,64 NE,7,333.3,30,0,,
22581,2015-09-28,0,26,62 NE,7.8,579.6,28,0,,
22581,2015-09-28,0,25.,61 NE,5.2,552.7,27,0,0.,
22581,2015-09-28,0,25.,313 O,5.4,621.3,28,0,,
22581,2015-09-28,0,25.,293 O,3.4,662,27,0,,
22581,2015-09-28,0,24.,331 NO,3.6,320,30,0,,
22581,2015-09-28,0,25.,82 NE,5.2,703.8,30,0,0.,
22581,2015-09-28,0,24.,1 N,4.4,578.6,32,0,,
22581,2015-09-28,0,24.,24 N,4.4,455.2,29,0,,
22581,2015-09-28,0,25.,16 N,5.2,813.2,29,0,,
22581,2015-09-28,0,25.,68 NE,6.3,817.8,28,0,0.,
22581,2015-09-28,0,25.,54 NE,5.5,892.3,29,0,,
22581,2015-09-28,0,24.,79 NE,5,850.6,31,0,,
22581,2015-09-28,0,24.,1 N,4.9,851.2,31,0,,
22581,2015-09-28,0,24.,65 NE,4.7,840.2,31,0,0.,
22581,2015-09-28,0,23.,32 N,4.4,763.3,31,0,,
22581,2015-09-28,0,23.,356 NO,4.2,759.6,31,0,,
22581,2015-09-28,0,23.,70 NE,5.7,731.4,30,0,,
22581,2015-09-28,0,23.,38 N,5.8,791.1,32,0,0.,
22581,2015-09-28,0,22.,59 NE,3.7,769,35,0,,
22581,2015-09-28,0,21.,327 NO,1.8,741.1,38,0,,
22581,2015-09-28,0,21.,25 N,2.7,720,39,0,,
22581,2015-09-28,0,20.,306 O,2.9,681.8,41,0,0.,
22581,2015-09-28,0,20.,325 NO,3.5,677.7,44,0,,
22581,2015-09-28,0,20.,59 NE,1.8,644.5,44,0,,
22581,2015-09-28,0,19.,354 NO,2.3,601.5,50,0,,
22581,2015-09-28,0,18.,348 NO,2.2,560.7,54,0,0.,
22581,2015-09-28,0,17.,343 NO,3.3,505.3,59,0,,
22581,2015-09-28,0,16.,45 NE,2.5,457.2,62,0,,
22581,2015-09-28,0,15.,74 NE,1.4,414,62,0,,
22581,2015-09-28,0,15.,31 N,0.6,363.3,62,0,0.,
22581,2015-09-28,0,14,338 NO,0,312.3,66,0,,
22581,2015-09-28,0,12.,23 N,0,263.1,70,0,,
22581,2015-09-28,0,11.,355 NO,0,211.5,72,0,,
22581,2015-09-28,0,10.,263 SO,0,160.4,78,0,0,
