Numero, Fecha, Temt, Dirv, Velv, Radg, Humr, Humh , Eto 
18787,2015-09-26,0,19.,88.1 NE,3.2,0,52,0,,
18833,2015-09-26,0,17.,350. NO,1.4,0,60,0,,
13467,2015-09-26,0,18.,78.6 NE,4.8,0,52,0,,
13471,2015-09-26,0,18.,321. NO,0.9,0.5,57,0,,
13475,2015-09-26,0,15.,35.7 N,0.7,0,69,0,,
24509,2015-09-26,0,16.,88.8 NE,0.8,0,61,0,,
24583,2015-09-26,0,15.,15.1 N,6,0,65,0,,
2,2015-09-26,0,16.,318 NO,0.9,0,67,0,,
24588,2015-09-26,0,17.,358. NO,0.1,0,57,0,,
25413,2015-09-26,0,17.,18.4 N,10.,0,52,0,,
25447,2015-09-26,0,17.,17.4 N,4.3,0,64,,,
13473,2015-09-26,0,15.,22 N,0.3,0.8,66,,,
13474,2015-09-26,0,16.,92.4 E,6.6,0.2,68,0,,
18818,2015-09-26,0,17.,52.4 NE,0,0,67,0,,
48293,2015-09-26,0,17.,38.5 N,5.9,0.4,57,2,,
22581,2015-09-26,0,17.,68.9 NE,2.6,0,63,0,,
22,2015-09-26,0,17.,52.1 NE,7.6,0,54,0,,
13466,2015-09-26,0,14.,56.2 NE,0.1,1.5,72,0,,
13472,2015-09-26,0,18.,67.2 NE,0.9,1,55,0,,
25422,2015-09-26,0,13.,30 N,0.2,0,66,0,,
18848,2015-09-26,0,15.,42 N,5.4,0,50,0,,
22474,2015-09-26,0,18.,145. SE,0,0,54,,,
13468,2015-09-26,0,14.,327. NO,0,0.5,71,0,,
15977,2015-09-26,0,16.,59.1 NE,6,0,63,,,
22476,2015-09-26,0,11.,67.5 NE,1.8,0,68,0,,
22575,2015-09-26,0,16.,283. O,0,0,57,0,,
24478,2015-09-26,0,18,182. S,0,0,57,0,,
13470,2015-09-26,0,17.,297. O,0,0,69,0,,
48291,2015-09-26,0,16.,95.1 E,10.,0,65,,,
24576,2015-09-26,0,15.,129. E,2.8,0,61,,,
25420,2015-09-26,0,14.,335. NO,0.3,0,70,0,,
25427,2015-09-26,0,17.,33.3 N,1.5,0,54,0,,
22476,2015-09-26,0,12,62.3 NE,1,0,66,0,,
22575,2015-09-26,0,17.,8.6 N,0.7,0,53,0,,
24478,2015-09-26,0,17.,182. S,0,0,57,0,,
13470,2015-09-26,0,17.,328. NO,0,0,65,0,,
48291,2015-09-26,0,16.,86.5 NE,7.9,0,61,,,
24576,2015-09-26,0,16.,135 SE,2.3,0,60,,,
25420,2015-09-26,0,14.,335. NO,0.3,0,69,0,,
25427,2015-09-26,0,17.,11.8 N,0.9,0,57,0,,
13468,2015-09-26,0,14.,308. O,0,1,70,0,,
15977,2015-09-26,0,16.,65 NE,6.4,0,63,,,
13466,2015-09-26,0,14.,59.8 NE,0.1,1,71,0,,
13472,2015-09-26,0,19.,63.7 NE,1,1,54,0,,
25422,2015-09-26,0,14,45 NE,0,0,65,0,,
18848,2015-09-26,0,15.,30.9 N,5.9,0,51,0,,
22474,2015-09-26,0,18.,145. SE,0,0,56,,,
22581,2015-09-26,0,17.,344. NO,3.2,0,62,0,,
