Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
13468,2012-01-28,0,22.3,-0.5,11.41,8.2,1.04,184.30 S,204.90 S,426.83,45.92,2.9,5.04,
13468,2012-01-29,5.2,19.5,5.1,12.01,8.4,2.11,281.40 O,17.60 N,294.45,69.21,1.8,3.72,
13468,2012-01-30,2.8,13.9,9.5,10.91,1.9,0.05,326.40 NO,319.40 NO,115.93,89.84,0.2,1.59,
13468,2012-01-31,0.2,19,7.1,12.79,2.5,0.21,195.80 S,273.20 O,286.82,78.4,1.8,3.3,
13470,2011-07-29,0,30.7,13.7,22.33,1.4,0.05,129.20 E,22.40 N,452.07,53.89,4.1,4.4,
13470,2011-07-30,0,25.6,11.9,18.95,1.7,0.1,200.10 S,9.00 N,229.8,60.53,1.8,2.62,
13470,2011-07-31,0,28.1,16.3,20.93,2,0.17,32.70 N,35.30 N,309.42,54.79,2.5,3.4,
13470,2011-08-01,0,29.9,13.8,21.16,1.5,0.2,18.50 N,27.70 N,431.38,56.71,4,4.22,
13470,2011-08-02,0,32,12.7,21.93,1.4,0.1,27.90 N,20.10 N,417.54,54.47,3.9,4.27,
13470,2011-08-03,0,31.4,12.6,22.17,1.3,0.14,35.80 N,12.60 N,492.9,52.31,4.6,4.71,
13470,2011-08-04,0,26.6,16.4,21.92,1.3,0.13,97.90 E,165.90 SE,262.3,55.6,2.1,2.94,
13470,2011-08-05,0,33.9,15.6,22.66,5.6,0.56,268.50 SO,242.70 SO,483.93,59.65,4.6,4.6,
13470,2011-08-06,1.2,31.4,13.6,21.19,4.9,0.28,10.80 N,,516.81,66.1,4.5,4.52,
13470,2011-08-07,1,30.4,12.8,21.04,4.2,0.25,112.30 E,21.50 N,514.55,65.1,4.6,4.52,
13470,2011-08-08,0,29.5,15.6,21.15,3.8,1.07,198.10 S,210.60 S,494.24,61.91,4.4,4.56,
13470,2011-08-09,28.4,30.1,12.2,19.88,3.9,0.63,171.50 SE,252.10 SO,499.85,69.44,4.6,4.41,
13470,2011-08-10,0,30.9,14.8,21.82,5.2,0.37,236.30 SO,195.10 S,540.66,67.12,5,4.74,
13470,2011-08-11,0,31,14.3,22.26,3,0.25,173.20 SE,212.40 S,490.54,60.31,4.4,4.55,
13470,2011-08-12,2.8,32.4,15.6,21.9,3.8,0.17,303.10 O,281.20 O,495.1,67.66,4.2,4.43,
13470,2011-08-13,2,30.4,14.7,21.01,2.5,0.18,210.30 S,248.10 SO,455.81,69.11,4,4.05,
13470,2011-08-14,0,30.5,12.2,20.91,1.8,0.17,159.40 SE,313.70 O,492,61.99,4.3,4.45,
13470,2011-08-15,0,31.4,12.7,22.06,1,0.09,92.70 E,35.80 N,514.18,51.19,4.7,4.86,
13470,2011-08-16,0,32.5,12.4,22.28,1.9,0.22,90.40 E,30.50 N,541.87,49.14,4.9,5.13,
13470,2011-08-17,0,33,12.2,22.2,3.3,0.24,23.20 N,20.10 N,518.37,49.4,4.6,4.98,
13470,2011-08-18,0,32.4,10.7,21.73,1.6,0.1,259.10 SO,356.50 NO,555.38,46.08,5.1,5.2,
13470,2011-08-19,0,32.9,10.2,21.73,1.9,0.12,9.10 N,4.70 N,533.07,47.09,4.6,5.07,
13470,2011-08-20,0,31.9,13,22.9,1.1,0.07,18.60 N,30.60 N,463.55,47.68,3.9,4.6,
13470,2011-08-21,0,30.7,12.6,21.93,2.8,0.29,22.30 N,31.80 N,518.47,49.07,4.6,4.89,
13470,2011-08-22,0,28.1,13.6,20.86,3.2,0.35,57.20 NE,30.30 N,312.53,58.11,2.5,3.29,
13470,2011-08-23,0,28.6,15.5,21.54,0.3,0,20.20 N,52.20 NE,311.51,57.48,2.6,3.29,
13470,2011-08-24,0.4,31.4,14.4,21.73,3.7,0.12,164.00 SE,176.80 SE,427.51,63.67,3.6,4.05,
13470,2011-08-25,0,31.8,11.9,22.28,2.3,0.17,97.20 E,28.80 N,507.57,57.36,4.4,4.7,
13470,2011-08-26,0,29.5,13,21.92,3.7,0.25,252.30 SO,73.50 NE,363.81,56.97,3.1,3.71,
13470,2011-08-27,20.8,26,15.2,19.57,1.4,0.05,222.50 S,299.90 O,224.89,78.34,1.6,2.2,
13470,2011-08-28,7.6,27.8,14.9,18.83,2.3,0.06,45.70 NE,333.30 NO,409.15,82.62,3.4,3.44,
13470,2011-08-29,0,29,12.1,20.39,1.3,0.09,93.80 E,19.50 N,517.45,62.04,4.5,4.66,
13470,2011-08-30,0,30.2,11,20.6,1.2,0.13,121.30 E,30.30 N,545.77,56.16,4.7,5.03,
13470,2011-08-31,0,28.6,13,19.75,0.7,0.04,181.50 S,28.20 N,321.1,63.16,2.5,3.37,
13470,2011-09-01,1.6,23.4,16.5,18.63,2.9,0.08,190.80 S,229.40 SO,152.21,84.82,0.9,1.58,
13470,2011-09-02,0,28.8,16.3,21.35,2.8,0.47,243.20 SO,245.00 SO,502.48,73.07,4.4,4.4,
13470,2011-09-03,31,23.1,14.9,17.96,3.5,0.41,196.40 S,222.10 S,278.86,85.67,2.1,2.5,
13470,2011-09-04,10.2,26.5,15.8,19.05,1.2,0.05,282.90 O,355.60 NO,336.83,83.26,2.5,3.05,
13470,2011-09-05,0,26.5,14.9,20.14,2.6,0.35,32.30 N,47.40 NE,480.77,66.19,4.2,4.37,
13470,2011-09-06,0,26.8,13,18.71,0.9,0.06,21.00 N,34.20 N,302.41,68.92,2.4,3.13,
13470,2011-09-07,0,28.2,10.6,18.83,2.1,0.16,101.30 E,33.40 N,587.82,54.59,5,5.31,
13470,2011-09-08,0,27.2,6.4,16.5,1.9,0.23,20.00 N,15.40 N,594.68,53.86,4.9,5.38,
13470,2011-09-09,0,27.6,6.6,17.3,2.3,0.15,22.30 N,356.90 NO,583.04,54.02,4.9,5.37,
13470,2011-09-10,0,28.4,8.3,18.21,1.5,0.16,7.30 N,20.70 N,565.36,53.36,4.7,5.31,
13470,2011-09-11,0,27.4,8.9,18.26,2.2,0.27,39.80 N,27.30 N,516.86,57.25,4.4,4.93,
13470,2011-09-12,0.2,29.3,15,20.88,1,0.1,87.00 NE,43.70 N,414.73,59.19,3.3,4.21,
13470,2011-09-13,0,31,10,21.09,1,0.08,34.70 N,26.20 N,582.19,50.97,5.1,5.41,
13470,2011-09-14,0,32.6,9.6,21.75,1.6,0.12,96.00 E,42.70 N,596.78,48.75,5.1,5.54,
13470,2011-09-15,0,31.5,11,21.03,1.1,0.09,124.60 E,49.80 NE,518.86,50.2,4.4,4.91,
13470,2011-09-16,0,30.4,11.7,20.52,2.5,0.31,168.90 SE,310.40 O,495.64,56.83,4,4.62,
13470,2011-09-17,0,30.5,12.3,20.85,2.4,0.17,191.80 S,195.60 S,474.82,62.94,3.9,4.36,
13470,2011-09-18,1.8,29.6,15.6,20.83,4.6,0.26,11.70 N,9.90 N,409.22,66.7,3.2,3.87,
13470,2011-09-19,13.4,27,15.3,18.73,2.2,0.1,17.40 N,9.70 N,436.95,79.1,3.5,3.72,
13470,2011-09-20,0,27.9,13,19.59,0.1,0,113.80 E,21.10 N,512.44,64.27,4.1,4.55,
13470,2011-09-21,0,29.1,11.7,19.53,0.8,0.02,19.30 N,18.90 N,439.03,61.07,3.7,4.2,
13470,2011-09-22,0,29.4,10.6,20.23,1,0.08,9.90 N,29.80 N,554.25,55.69,4.4,5.09,
13470,2011-09-23,0,29,12.5,20.53,1.3,0.11,28.40 N,28.70 N,483.54,52.72,4.1,4.66,
13470,2011-09-24,0,27.9,11.5,19.04,0.3,0.01,20.40 N,353.60 NO,393.46,60.82,3.1,3.85,
13470,2011-09-25,0,30.3,11.4,19.6,0.2,0.01,21.50 N,351.00 NO,509.73,56.99,4.2,4.75,
13470,2011-09-26,0,30.9,8,18.33,1.6,0.08,357.50 NO,345.40 NO,496.26,54.05,4.2,4.77,
13470,2011-09-27,0,31.9,9,19.39,1.4,0.04,242.10 SO,322.80 NO,443.19,54.92,3.5,4.49,
13470,2011-09-28,0,27.5,13.2,19.82,3.8,0.17,8.80 N,355.50 NO,257.46,56.52,1.8,3.12,
13470,2011-09-29,0,30.1,11.6,20.57,1.6,0.05,312.90 O,342.20 NO,439.18,52.38,3.5,4.45,
13470,2011-09-30,0,27.2,14.2,20.03,5.4,0.36,12.00 N,20.10 N,413.71,59.09,3.2,4.05,
13470,2011-10-01,0,23.3,12.1,17.71,1.2,0.2,60.70 NE,42.30 N,278.41,61.17,1.7,2.93,
13470,2011-10-02,0,27.4,9.1,17.56,2.9,0.17,38.30 N,19.50 N,463.79,60.79,3.6,4.36,
13470,2011-10-03,0,28.6,9.8,18.51,1.4,0.16,38.60 N,29.30 N,524.07,57.99,4.1,4.9,
13470,2011-10-04,0,29.4,8.9,18.93,0.9,0.04,33.80 N,24.20 N,502.32,54.36,4,4.86,
13470,2011-10-05,0,30.5,9,19.33,0.6,0.05,15.30 N,23.40 N,470.37,53.05,3.8,4.69,
13470,2011-10-06,0,30.4,8.9,19.63,1.2,0.14,358.20 NO,49.60 NE,501.34,47.34,4.1,4.98,
13470,2011-10-07,0,30.6,8.4,19.36,1.5,0.15,203.50 S,59.50 NE,529.85,46.95,4.2,5.16,
13470,2011-10-08,0,28,12.7,20.07,7.6,0.6,169.10 SE,196.50 S,449.95,60.34,3.6,4.35,
13470,2011-10-09,0,26,16.2,19.98,2.5,0.23,219.40 S,213.90 S,330.05,63.02,2.5,3.38,
13470,2011-10-10,0,26.5,15.3,19.99,1,0.1,43.70 N,86.90 NE,258.83,61.02,1.7,2.94,
13470,2011-10-11,5.2,23.3,15.8,18.03,0.9,0.03,218.10 S,48.10 NE,172.35,73.38,1,1.95,
13470,2011-10-12,4.4,16.7,12.7,14.9,0.7,0.02,216.40 S,272.40 O,105.96,93.64,0.4,0.8,
13470,2011-10-13,1.6,22.6,14,17.12,0.4,0.01,16.60 N,155.90 SE,181.76,78.42,1,2.06,
13470,2011-10-14,0,26.4,10.5,17.1,0.7,0.06,33.50 N,42.40 N,415.12,70.39,3.1,4,
13470,2011-10-15,0,27.1,8.7,17.33,1.6,0.12,25.80 N,26.70 N,504.46,59.84,3.8,4.84,
13470,2011-10-16,0,27.3,6,16.64,1.4,0.1,23.10 N,14.10 N,546.48,53.24,4.2,5.19,
13470,2011-10-17,0,28.3,5.4,16.1,1.8,0.2,7.70 N,3.70 N,541.22,53.02,4.3,5.2,
13470,2011-10-18,0,29.3,4.3,16.87,6.3,0.6,23.20 N,25.80 N,540.2,42.6,4.4,5.53,
13470,2011-10-19,0,26.8,8.7,17.05,0.6,0.04,132.70 E,17.30 N,510.84,52.71,3.8,4.99,
13470,2011-10-20,0,29.2,5,16.17,1.3,0.09,5.60 N,10.80 N,533.09,50.95,4.1,5.21,
13470,2011-10-21,0,29.4,4.4,16.69,0.8,0.04,105.50 E,24.70 N,514.86,43.92,3.9,5.24,
13470,2011-10-22,0,27.5,4.7,16.31,0.4,0.03,,16.70 N,471.48,42.12,3.6,4.95,
13470,2011-10-23,0,27.5,5.8,16.98,3.8,0.39,23.30 N,24.90 N,502.01,40.08,3.8,5.27,
13470,2011-10-24,0,26.3,4.2,15.72,2.3,0.31,34.80 N,44.00 N,516.35,43.7,3.9,5.24,
13470,2011-10-25,0,28.4,2.9,15.03,0.8,0.05,6.40 N,6.60 N,518.28,37.58,3.8,5.39,
13470,2011-10-26,0,29.2,2.4,14.98,2.8,0.15,,8.10 N,511.59,40.55,3.9,5.35,
13470,2011-10-27,0,29.3,3.5,15.77,1.7,0.26,158.60 SE,186.40 S,482.24,47.04,3.8,5.09,
13470,2011-10-28,0,30.2,7.6,17.81,1,0.04,224.00 S,8.00 N,448.25,52.91,3.3,4.74,
13470,2011-10-29,0,27.7,9.2,18,0.4,0.01,202.50 S,5.90 N,483.19,52.72,3.6,4.84,
13470,2011-10-30,0,28.8,8.2,18.2,2.2,0.18,201.70 S,308.70 O,446.11,48.57,3.4,4.68,
13470,2011-10-31,0,27.2,7.7,17.48,1.4,0.22,33.10 N,20.00 N,493.83,40.49,3.7,5.06,
13470,2011-11-01,0,27.4,4,15.21,0.7,0.03,90.10 E,6.50 N,503.78,47.51,3.8,4.97,
13470,2011-11-02,0,28.9,1.5,14.58,1.3,0.08,45.50 NE,21.40 N,484.19,44.52,3.6,5.01,
13470,2011-11-03,0,28,5.6,16.42,1,0.04,109.60 E,28.70 N,483.74,39.99,3.6,5.14,
13470,2011-11-04,0,27.4,6,16.26,2.4,0.22,231.40 SO,322.80 NO,451.57,54.2,3.4,4.68,
13470,2011-11-05,0,27.7,6.2,17.17,7,0.65,265.00 SO,257.50 SO,414.07,48.03,3.1,4.62,
13470,2011-11-06,0,27.6,6.3,16.99,4.6,0.41,214.00 S,,479.5,46.22,3.7,4.99,
13470,2011-11-07,0,27.9,4.8,16.58,3.1,0.36,193.90 S,258.90 SO,433.38,48.56,3.3,4.62,
13470,2011-11-08,0,28.2,6.4,17.28,9,1.06,210.40 S,243.10 SO,464.79,49.91,3.8,4.92,
13470,2011-11-09,0,27.2,4.5,15.91,3.3,0.5,187.90 S,255.00 SO,462.21,49.07,3.6,4.8,
13470,2011-11-10,0,20.2,7.2,12.58,6.3,1.46,,356.60 NO,436.24,57.16,3,4.56,
13470,2011-11-11,0,23.5,2.5,12.99,2.7,0.4,163.20 SE,329.20 NO,434.6,59.1,3,4.46,
13470,2011-11-12,0,25.6,3.4,14.67,7.4,0.95,197.60 S,239.70 SO,446.92,51.2,3.2,4.9,
13470,2011-11-13,0,26.3,1.7,14.46,5.7,0.72,213.10 S,261.40 SO,472.32,50.71,3.6,5.09,
13470,2011-11-14,0,25.9,3.6,14.42,7.5,0.96,238.50 SO,232.30 SO,388.2,51.45,2.8,4.49,
13470,2011-11-15,0,26,6.4,15.55,6.3,1.27,173.80 SE,228.50 SO,467.23,53.05,3.5,5,
13470,2011-11-16,0,26.6,2.1,13.96,1.5,0.15,121.30 E,121.70 E,469.54,54.93,3.5,4.8,
13470,2011-11-17,0,24.4,5.7,14.73,2.1,0.15,76.30 NE,29.20 N,338.86,51.62,2.2,3.95,
13470,2011-11-18,0,25.4,5.6,14.69,2.1,0.21,168.70 SE,297.60 O,419.86,61.53,2.9,4.34,
13470,2011-11-19,0,27,6.1,15.4,3.4,0.22,156.80 SE,341.00 NO,432.24,56.08,3,4.57,
13470,2011-11-20,0,28.9,6.1,17.11,1.9,0.13,234.20 SO,325.00 NO,433.73,52.75,3.2,4.65,
13470,2011-11-21,0,27.9,8,17.4,0.6,0.04,211.00 S,272.70 O,390.2,52.61,2.8,4.28,
13470,2011-11-22,0,29.2,6.3,16.91,0.5,0.02,177.20 SE,345.20 NO,424,54.66,3,4.43,
13470,2011-11-23,0,26.6,8.3,16.44,0.1,0,58.60 NE,4.20 N,423.24,54.16,2.9,4.33,
13470,2011-11-24,0,27.9,4.8,15.94,2,0.04,227.20 SO,356.30 NO,434.55,52.75,3,4.49,
13470,2011-11-25,0,26.6,2.8,15.2,6.6,0.86,227.90 SO,231.60 SO,419.34,47.98,3.1,4.62,
13470,2011-11-26,0.4,23.8,3.5,13.94,8.5,0.81,357.50 NO,338.50 NO,374.3,59.96,2.5,4.03,
13470,2011-11-27,0,11.5,3.1,7.36,13.7,5.76,354.20 NO,359.00 NO,258.25,43.41,1.4,4.23,
13470,2011-11-28,0,18.1,-3.5,5.4,3.6,0.42,0.70 N,0.60 N,487,31.97,3.1,5.72,
13470,2011-11-29,0,23.9,-8,6.28,0.4,0.01,301.80 O,345.90 NO,479.63,38,3.1,5.56,
13470,2011-11-30,0,24.8,-3.3,9.32,0.5,0.02,204.10 S,342.90 NO,467.02,31.18,3.1,5.78,
13470,2011-12-01,0,25.3,-2.1,10.62,7.4,0.54,253.90 SO,281.30 O,446.49,38.48,3.1,5.56,
13470,2011-12-02,0,26.1,0.6,13.22,3.2,0.43,199.70 S,272.30 O,438.52,40.69,3.1,5.33,
13470,2011-12-03,0,26.3,2.1,13.74,6.9,0.99,246.50 SO,228.30 SO,434.67,45.58,3.1,5.15,
13470,2011-12-04,0,26.7,1.4,13.98,10.6,1.29,236.30 SO,248.50 SO,444.54,43.91,3.4,5.22,
13470,2011-12-05,0,26.1,2.6,15.24,11,1.32,256.10 SO,254.90 SO,451.65,44.32,3.2,5.17,
13470,2011-12-06,0,26,1.3,13.58,5.3,0.75,217.30 S,337.60 NO,404.61,44.02,3.1,4.71,
13470,2011-12-07,0,23.6,5.4,12.44,2.8,0.15,346.50 NO,351.30 NO,375.09,43.74,2.3,4.36,
13470,2011-12-08,0,25,1.3,12.99,6.1,0.71,258.20 SO,214.10 S,424.87,55.08,3.1,4.63,
13470,2011-12-09,0,25.1,1.8,13.22,2.5,0.15,213.40 S,306.60 O,412.06,49.26,3,4.63,
13470,2011-12-10,0,24.3,4,13.39,0.7,0.04,82.50 NE,353.20 NO,406.45,55.04,2.7,4.46,
13470,2011-12-11,0,23.3,3.9,13.51,2.5,0.29,210.70 S,305.70 O,413.91,59.75,2.9,4.43,
13470,2011-12-12,0,24.4,3.1,13.19,2.2,0.27,208.90 S,228.20 SO,399.24,60.97,2.8,4.3,
13470,2011-12-13,0,25.1,3.3,13.63,2.8,0.37,171.50 SE,317.40 NO,419.53,58.65,3.1,4.5,
13470,2011-12-14,0,26,2.7,13.59,4.2,0.5,187.40 S,276.40 O,428.16,54.67,3.1,4.67,
13470,2011-12-15,0,26.4,0.9,12.88,3.7,0.45,228.10 SO,246.20 SO,434.54,49.55,3.1,4.81,
13470,2011-12-16,0,25.1,2.5,13.6,3.7,0.25,169.40 SE,310.70 O,404.26,52.31,2.9,4.51,
13470,2011-12-17,0,24.6,6.4,15.31,0.9,0.06,15.00 N,356.30 NO,337.49,60.83,2.3,3.85,
13470,2011-12-18,0,24.1,8.7,15.03,1.1,0.13,202.30 S,318.20 NO,416.26,60.16,2.9,4.37,
13470,2011-12-19,0,24.8,3.1,14.35,12.8,2.16,277.50 O,247.00 SO,436.11,51.33,3.4,4.94,
13470,2011-12-20,0,23.8,2,13.37,11.6,1.49,196.10 S,251.50 SO,430.25,51.84,3.2,4.76,
13470,2011-12-21,0,23.9,1.5,12.68,10.4,1.49,246.30 SO,244.70 SO,423.6,50.96,3.1,4.78,
13470,2011-12-22,0,22.8,4.1,13.33,3.7,0.52,184.40 S,205.30 S,384.7,51.14,2.5,4.4,
13470,2011-12-23,0,25,1.2,12.69,5.4,1.06,194.80 S,254.70 SO,429.14,49.77,3.2,4.87,
13470,2011-12-24,0,25.4,1.7,12.63,6.6,1.06,154.60 SE,246.70 SO,423.47,50.01,3,4.85,
13470,2011-12-25,0,24.2,2.4,11.93,4,0.53,4.00 N,,436.8,48.61,3,4.87,
13470,2011-12-26,0,25.3,1.6,12.96,9.3,1.45,200.10 S,260.50 SO,379,49.86,2.8,4.64,
13470,2011-12-27,0,24.3,2.2,12.14,1.4,0.03,,351.20 NO,379.82,37.74,2.5,4.62,
13470,2011-12-28,0,26.5,1.3,13.17,4.7,0.42,272.50 O,328.60 NO,436.66,39.54,3.1,5.1,
13470,2011-12-29,0,25,3.1,13.5,5.1,0.41,228.00 SO,350.80 NO,359.73,32.8,2.5,4.66,
13470,2011-12-30,0,26.4,2.3,13.07,0.2,0.01,154.50 SE,348.60 NO,350.41,52.23,2.2,4.16,
13470,2011-12-31,0,25.9,4.5,14.9,2.7,0.29,,313.70 O,391.54,48.07,2.9,4.53,
13470,2012-01-01,0,24.9,6.2,14.57,3.3,0.39,31.60 N,12.20 N,322.54,56.09,2.1,3.86,
13470,2012-01-02,0,20.1,7.4,13.11,3.3,0.41,13.80 N,16.00 N,251.46,64.61,1.4,3.05,
13470,2012-01-03,0,19.6,3.7,10.59,2.3,0.14,348.00 NO,358.50 NO,372.79,62.33,2.3,4.01,
13470,2012-01-04,0,21.1,0.5,9.61,1.1,0.04,25.70 N,0.60 N,437.55,54.67,2.9,4.71,
13470,2012-01-05,0,21.5,-0.7,10.25,6.8,0.62,353.70 NO,10.30 N,392.66,44.28,2.5,4.77,
13470,2012-01-06,0,20.4,0.4,10.26,2.1,0.12,96.90 E,357.90 NO,358.99,56.55,2.1,4.3,
13470,2012-01-07,0,23.7,-2,10.07,1.7,0.22,190.50 S,127.60 E,417.07,48.45,2.9,4.88,
13470,2012-01-08,0,24,3.3,12.69,6,1.06,146.30 SE,212.40 S,354.26,43.67,2.6,4.67,
13470,2012-01-09,0,21.2,4.2,12.52,5.5,0.92,200.50 S,208.50 S,288.29,36.4,2,4.21,
13470,2012-01-10,0,23.9,4,13.41,5.8,0.94,196.00 S,225.70 SO,368.31,37.55,2.5,4.77,
13470,2012-01-11,0,25.5,-1.2,10.36,5.6,0.54,,300.10 O,442.46,40.29,3,5.1,
13470,2012-01-12,0,25,-3.5,10.11,5.6,0.74,211.20 S,276.40 O,429.26,39.14,3,5.11,
13470,2012-01-13,0,24,1.3,13.27,5.6,0.66,220.40 S,294.70 O,307.01,37.91,2.1,4.31,
13470,2012-01-14,0,19.2,6,12.13,0.6,0.02,7.50 N,343.70 NO,191.57,49.04,0.9,3.02,
13470,2012-01-15,0,24.3,3.7,13.61,1,0.07,143.60 SE,337.70 NO,408.42,58.27,2.7,4.49,
13470,2012-01-16,0,25.5,3.7,14.11,1.1,0.06,206.10 S,6.60 N,368.8,54.45,2.5,4.23,
13470,2012-01-17,0,26.5,2,13.44,1.8,0.08,92.40 E,16.70 N,419.45,48.52,2.9,4.69,
13470,2012-01-18,0,26.2,3,13.69,0.8,0.04,164.80 SE,15.40 N,354.77,46.04,2.3,4.26,
13470,2012-01-19,0,26,6.1,14.92,5.6,0.43,189.40 S,310.90 O,302.68,48.32,2.1,3.92,
13470,2012-01-20,0,27.2,1.1,13.57,4.6,0.34,221.40 S,267.20 SO,384.68,40.92,2.5,4.62,
13470,2012-01-21,0,27.9,0.7,13.48,2.8,0.22,172.60 SE,326.80 NO,419.27,37.83,2.8,4.91,
13470,2012-01-22,0,26.3,3.6,13.51,1.3,0.06,205.10 S,23.10 N,316.83,43.79,2.2,4.04,
13470,2012-01-23,0,26.7,0.9,13.8,4,0.28,201.20 S,312.70 O,421.99,41.61,2.9,4.86,
13470,2012-01-24,0,25.6,2.7,14.61,18.9,3.32,234.40 SO,219.30 S,386.78,41.56,3.4,5.16,
13470,2012-01-25,0,23.5,4.5,14.68,15,4.32,197.90 S,206.90 S,439.38,35.56,3.6,5.81,
13470,2012-01-26,0,19.7,0.2,9.33,4.6,0.55,352.50 NO,,444.2,39.71,2.8,5.01,
13470,2012-01-27,0,23.5,-2.4,9.85,5.1,0.56,171.40 SE,346.90 NO,445.75,36.3,3,5.18,
13470,2012-01-28,0,23.5,-0.6,11.27,4.1,0.36,208.30 S,307.30 O,427.72,44.09,2.9,4.98,
13470,2012-01-29,15,21.5,3.4,11.41,3,0.26,191.20 S,22.00 N,301.87,70.84,1.8,3.63,
13470,2012-01-30,2.4,13.1,8.7,10.45,0.4,0.01,197.40 S,284.40 O,103.1,90.88,0.1,1.48,
13470,2012-01-31,0,19.2,5.9,12.14,1.7,0.14,165.90 SE,,307.14,79.4,1.8,3.46,
13471,2011-07-30,0,25.1,10.9,18.61,11.4,2.44,63.50 NE,63.40 NE,338.72,57.88,3,3.75,
13471,2011-07-31,0.2,26,15,20.05,16.9,4.47,78.00 NE,57.80 NE,387.25,55.22,4,4.49,
13471,2011-08-01,0,27.2,14.5,20.43,15.5,4.29,72.20 NE,53.20 NE,517.97,55.52,5,5.37,
13471,2011-08-02,0,29.2,13.2,21.02,9.1,1.38,63.80 NE,47.90 NE,527.22,54.27,5.3,5.11,
13471,2011-08-03,0,29.5,11.3,21,10.9,2.17,52.00 NE,65.30 NE,583.55,52.08,5.7,5.61,
13471,2011-08-04,0,26,16.1,20.79,4.6,0.33,116.70 E,176.30 SE,321.86,58.07,2.5,3.36,
13471,2011-08-05,4.4,31.5,14.7,20.93,7.3,0.82,211.90 S,154.60 SE,541.2,65.19,5,4.84,
13471,2011-08-06,25,28.8,13.4,20.02,15.4,1.76,51.40 NE,22.60 N,508.1,67.25,4.8,4.62,
13471,2011-08-07,0.8,29.1,13.1,20.07,5.7,0.62,44.00 N,62.90 NE,485.33,64.89,4.4,4.43,
13471,2011-08-08,0,27.3,14.8,19.63,4,0.58,345.30 NO,212.30 S,402.27,67.56,3.4,3.8,
13471,2011-08-09,5.6,28.2,12.2,19.25,11.5,0.58,184.80 S,195.10 S,495.76,69.19,4.6,4.42,
13471,2011-08-10,0,29.8,14.9,21.19,4.4,0.33,194.00 S,197.10 S,576.09,65.12,5.1,5.04,
13471,2011-08-11,0,29.2,14,21.18,3,0.23,342.60 NO,204.80 S,510.11,61.44,4.6,4.65,
13471,2011-08-12,7.6,30.2,15.1,21.16,6.4,0.6,94.10 E,343.40 NO,527.25,65.66,4.8,4.71,
13471,2011-08-13,0,29.1,14.3,20.93,8.1,0.67,68.30 NE,188.00 S,548.38,61.47,4.9,4.88,
13471,2011-08-14,0,28.7,11.6,20.06,5.3,0.77,97.60 E,72.30 NE,549.81,59.66,4.9,4.94,
13471,2011-08-15,0,29.1,12.1,21.02,9.7,2.12,60.60 NE,78.10 NE,581.37,49.33,5.6,5.64,
13471,2011-08-16,0,30.1,12.1,20.86,12.4,2.17,46.80 NE,36.90 N,563.41,49.5,5.6,5.56,
13471,2011-08-17,0,30.4,11.4,20.79,12.9,2.36,54.20 NE,42.80 N,530.82,48.24,5.2,5.44,
13471,2011-08-18,0,30.3,10.1,20.84,8.5,1.38,66.90 NE,55.80 NE,584.21,42.4,5.4,5.72,
13471,2011-08-19,0,30.5,10.9,20.98,9.9,1.11,79.30 NE,111.20 E,574.9,45.46,5.3,5.55,
13471,2011-08-20,0,31.4,11.8,21.91,8.2,1.34,64.30 NE,77.80 NE,531.4,43.39,4.7,5.4,
13471,2011-08-21,0,28.9,13.3,21.32,11.4,2.52,90.10 E,69.80 NE,516.36,48.09,5,5.29,
13471,2011-08-22,0,27.8,14.6,20.67,19.1,5.18,77.00 NE,55.20 NE,426.44,54.8,4.5,4.86,
13471,2011-08-23,0,27.8,15.1,21.03,6.8,0.58,73.00 NE,68.60 NE,376.43,55.16,3.2,3.85,
13471,2011-08-24,0,30.2,12.6,21.25,10.2,1.26,79.40 NE,93.30 E,443.75,57.49,4,4.43,
13471,2011-08-25,0,30.3,12.5,21.54,15.8,2.64,85.90 NE,67.70 NE,510.82,53.86,5.2,5.17,
13471,2011-08-26,7.4,27.7,13.6,20.43,11.7,1.1,61.80 NE,57.00 NE,349.96,62.58,2.9,3.58,
13471,2011-08-27,1.6,26.9,15.8,20,14.8,0.77,54.30 NE,40.70 N,412.26,71.73,3.4,3.73,
13471,2011-08-28,5.6,27.5,14.6,18.43,10,0.44,40.40 N,27.60 N,436.89,77.2,3.6,3.79,
13471,2011-08-29,0,27.5,11.5,19.26,8.8,2.23,55.20 NE,52.50 NE,516.62,60.5,4.8,4.97,
13471,2011-08-30,0,28.1,10.3,19.64,9.7,2.23,93.90 E,55.70 NE,522.26,54.57,5,5.2,
13471,2011-08-31,0,26.8,12,19.39,8,1.75,82.70 NE,47.30 NE,355.13,59.25,3.3,3.89,
13471,2011-09-01,0.2,23.1,16.5,18.75,4.6,0.23,159.10 SE,203.50 S,200.69,78.22,1.3,2.1,
13471,2011-09-02,0,27.6,16.6,20.72,7.1,0.75,65.70 NE,177.30 SE,462.14,70.84,3.8,4.21,
13471,2011-09-03,11.8,23.5,14.8,17.98,2.1,0.47,180.90 S,190.70 S,281.69,80.83,1.9,2.64,
13471,2011-09-04,12.4,25.8,15.7,19.44,13.5,1.8,52.10 NE,15.90 N,375.83,76.34,3,3.57,
13471,2011-09-05,0,24.2,15,19.72,14.6,3.06,70.90 NE,56.00 NE,376.73,62.95,3.5,3.99,
